-85.401337,31.189819,"Hardee's-Dothan,AL","2627 S Oates St, Dothan,AL 36301, (334) 793-6585"
-85.429337,31.244478,"Hardee's-Dothan,AL","3471 Ross Clark Cir, Dothan,AL 36303, (334) 794-2465"
-85.830536,31.323153,"Hardee's-Enterprise,AL","911 Fort Rucker Blvd, Enterprise,AL 36330, (334) 347-4922"
-85.1676,31.844598,"Hardee's-Eufaula,AL","3194 S Eufaula Ave, Eufaula,AL 36027-4406, (334) 688-2135"
-87.120003,31.593725,"Hardee's-Evergreen,AL","Highway I-65 & 83 Rte 2 [845 Liberty Hill Dr], Evergreen,AL 36401, (251) 578-1983"
-87.886002,30.522066,"Hardee's-Fairhope,AL","25 S Greeno Road, Fairhope,AL 36532, (251) 928-2855"
-87.264236,31.008898,"Hardee's-Flomaton,AL","21514 Highway 31, Flomaton,AL 36441, (251) 296-2362"
-86.333549,30.997549,"Hardee's-Florala,AL","1113 E 5th Ave, Florala,AL 36442, (334) 858-3711"
-87.628624,34.832253,"Hardee's-Florence,AL","202 Cox Creek Pkwy, Florence,AL 35630, (256) 766-0347"
-87.683083,30.36725,"Hardee's-Foley,AL","2935 S Mckenzie St, Foley,AL 36536, (251) 943-5960"
-85.751648,34.437401,"Hardee's/Red Burrito-Fort Payne,AL","1502 Glenn Blvd SW, Fort Payne,AL 35968, (256) 845-4706"
-85.699265,34.466911,"Hardee's-Fort Payne,AL","2609 Gault Ave, Fort Payne,AL 35967, (256) 845-3903"
-86.797012,33.609493,"Hardee's/Red Burrito-Fultondale,AL","1616 Decatur Hwy, Fultondale,AL 35068, (205) 849-7010"
-85.9491734,33.9719368,"Hardee's-Gadsden,AL","3106 East Meighan Blvd, Gadsden,AL 35903, (256) 312-8551"
-85.892082,31.047707,"Hardee's-Geneva,AL","1303 W Maple Ave, Geneva,AL 36340, (334) 684-6220"
-88.336227,30.494972,"Hardee's-Grand Bay,AL","9400 Grand Bay Wilmer Rd, Grand Bay,AL 36541, (251) 865-5363"
-86.260941,34.502129,"Hardee's-Grant,AL","3541 Cathedral Caverns Hwy, Grant,AL 35747, (256) 728-5988"
-86.639519,31.846256,"Hardee's-Greenville,AL","912 Fortdale Rd, Greenville,AL 36037, (334) 382-2352"
-87.688629,30.256918,"Hardee's-Gulf Shores,AL","837 Gulf Shores Pkwy, Gulf Shores,AL 36542, (251) 948-4232"
-86.385872,34.700699,"Hardee's-Gurley,AL","5975 Highway 72 E, Gurley,AL 35748, (256) 776-4152"
-87.985741,34.142021,"Hardee's/Red Burrito-Hamilton,AL","261 Bexar Ave E, Hamilton,AL 35570, (205) 921-9108"
-86.763718,34.054943,"Hardee's/Red Burrito-Hanceville,AL","702 Main St NE, Hanceville,AL 35077, (256) 352-2458"
-85.693497,31.072474,"Hardee's-Hartford,AL","110 S State Highway 167, Hartford,AL 36344, (334) 588-0530"
-86.940552,34.439014,"Hardee's/Red Burrito-Hartselle,AL","680 Highway 31 SW, Hartselle,AL 35640, (256) 773-0435"
-85.327499,31.352179,"Hardee's-Headland,AL","16832 US Highway 431 S, Headland,AL 36345, (334) 693-0750"
-85.595016,33.624855,"Hardee's/Red Burrito-Heflin,AL","1885 Almon St, Heflin,AL 36264, (256) 463-4652"
-86.82827,33.46302,"Hardee's/Red Burrito-Homewood,AL","228 Oxmoor Blvd, Homewood,AL 35209, (205) 942-6095"
-86.774444,33.357946,"Hardee's/Red Burrito-Hoover,AL","2162 Valleydale Rd, Hoover,AL 35244, (205) 402-2667"
-86.3569077,32.2686314,"Hardee's/Red Burrito-Hope Hull,AL","79 Folmar Pkwy, Hope Hull,AL 36043, (334) 613-9879"
-86.561263,34.595863,"Hardee's/Red Burrito-Huntsville,AL","104 Green Cove Rd SE, Huntsville,AL 35803-3004, (256) 270-9397"
-86.590103,34.705284,"Hardee's/Red Burrito-Huntsville,AL","2015 Drake Ave, Huntsville,AL 35801, (256) 882-1639"
-86.576607,34.738892,"Hardee's/Red Burrito-Huntsville,AL","300 Andrew Jackson Way, Huntsville,AL 35801, (256) 536-7713"
-86.66861,34.7927915,"Hardee's/Red Burrito-Huntsville,AL","3751 Al Hwy 53, Huntsville,AL 35806, (206) 852-1270"
-87.886887,31.53804,"Hardee's-Jackson,AL","2800 College Ave, Jackson,AL 36545, (251) 246-9265"
-85.761147,33.811642,"Hardee's/Red Burrito-Jacksonville,AL","400 Pelham Rd S, Jacksonville,AL 36265, (256) 435-9436"
-87.277962,33.849037,"Hardee's/Red Burrito-Jasper,AL","303 Highway 78 W, Jasper,AL 35501, (205) 387-8583"
-86.522141,33.562103,"Hardee's/Red Burrito-Leeds,AL","1824 Ashville Rd NE, Leeds,AL 35094, (205) 699-8110"
-88.183083,32.59668,"Hardee's/Red Burrito-Livingston,AL","701 N Washington St, Livingston,AL 35470, (205) 652-9840"
-87.760658,30.64271,"Hardee's-Loxley,AL","13151 N Hickory St, Loxley,AL 36551, (251) 964-6250"
-86.263847,31.707804,"Hardee's-Luverne,AL","742 S Forest Ave, Luverne,AL 36049, (334) 335-3864"
-86.749969,34.751553,"Hardee's/Red Burrito-Madison,AL","5870 Wall Triana Hwy, Madison,AL 35758, (256) 722-0220"
-86.729935,34.685474,"Hardee's/Red Burrito-Madison,AL","8827 Hwy 20 W, Madison,AL 35758, (256) 772-3270"
-87.318001,32.621479,"Hardee's-Marion,AL","1215 Washington St, Marion,AL 36756, (334) 683-4158"
-86.571609,34.854507,"Hardee's/Red Burrito-Meridianville,AL","11909 Highway 231 431 N, Meridianville,AL 35759, (256) 828-2377"
-86.905525,33.469269,"Hardee's/Red Burrito-Midfield,AL","611 Bessemer Super Hwy, Midfield,AL 35228, (205) 925-7467"
-86.374962,32.517006,"Hardee's-Millbrook,AL","3691 Highway 14, Millbrook,AL 36054, (334) 285-0010"
-88.1145669,30.749502,"Hardee's/Red Burrito-Mobile,AL","3225 St Stephens Rd, Mobile,AL 36612, (251) 287-0062"
-88.126312,30.709484,"Hardee's-Mobile,AL","3715 Moffat Rd, Mobile,AL 36618, (251) 343-3553"
-88.048195,30.687813,"Hardee's-Mobile,AL","565 Government St, Mobile,AL 36602, (251) 432-4286"
-88.174286,30.689299,"Hardee's-Mobile,AL","5701 Old Shell Rd, Mobile,AL 36608, (251) 342-8214"
-88.188377,30.640087,"Hardee's-Mobile,AL","6321 Cottage Hill Rd, Mobile,AL 36609, (251) 660-7196"
-88.225623,30.671457,"Hardee's-Mobile,AL","930 Schillinger Rd S, Mobile,AL 36695-8913, (251) 639-0616"
-87.318695,31.506405,"Hardee's-Monroeville,AL","1608 S Alabama Rd, Monroeville,AL 36460, (251) 575-2691"
-86.244019,32.366215,"Hardee's-Montgomery,AL","1041 Perry Hill Rd, Montgomery,AL 36109, (334) 244-8989"
-86.265541,32.40659,"Hardee's-Montgomery,AL","1115 Coliseum Blvd, Montgomery,AL 36110, (334) 271-1038"
-86.34021,32.32748,"Hardee's-Montgomery,AL","1183 W South Blvd, Montgomery,AL 36105-3024, (334) 281-7367"
-86.179051,32.340365,"Hardee's-Montgomery,AL","2715 Taylor Rd, Montgomery,AL 36117-6849, (334) 272-2004"
-86.236435,32.322147,"Hardee's-Montgomery,AL","4023 Troy Hwy, Montgomery,AL 36116, (334) 288-2245"
-86.22171,32.343727,"Hardee's-Montgomery,AL","5101 Vaughn Rd, Montgomery,AL 36116, (334) 270-8557"
-86.214523,32.382072,"Hardee's-Montgomery,AL","5401 Atlanta Hwy, Montgomery,AL 36109, (334) 272-1191"
-86.271076,32.370041,"Hardee's-Montgomery,AL","906 Ann St, Montgomery,AL 36107-2902, (334) 262-0650"
-86.340235,32.327677,"Hardee's-Montgomery,AL","I-65 Exit 168 [1183 W South Blvd], Montgomery,AL 36105, (334) 281-7367"
-87.27565,34.486954,"Hardee's/Red Burrito-Moulton,AL","11838 AL Hwy 157, Moulton,AL 35650, (256) 974-6363"
-87.666626,34.744686,"Hardee's-Muscle Shoals,AL","506 Avalon Ave, Muscle Shoals,AL 35661, (256) 389-8151"
-86.433022,34.550964,"Hardee's/Red Burrito-New Hope,AL","10139 Highway 431 S, New Hope,AL 35760, (256) 723-5988"
-87.599976,33.301861,"Hardee's-Northport,AL","12001 Highway 43 N, Northport,AL 35475, (205) 333-9948"
-87.610115,33.235657,"Hardee's-Northport,AL","5525 Mcfarland Blvd, Northport,AL 35476, (205) 330-0180"
-85.365692,32.444901,"Hardee's/Red Burrito-Opelika,AL","1902 Marvyn Pkwy, Opelika,AL 36804, (334) 749-5862"
-85.41066,32.63813,"Hardee's/Red Burrito-Opelika,AL","2530 Pepperell Pkwy, Opelika,AL 36801, (334) 749-3678"
-86.248871,31.269135,"Hardee's-Opp,AL","803 Florala Hwy, Opp,AL 36467, (334) 493-3314"
-86.485559,34.660405,"Hardee's/Red Burrito-Owens Cross Roads,AL","2515 Mountain Cove Dr, Owens Cross Roads,AL 35763, (256) 533-9430"
-85.827751,33.613937,"Hardee's/Red Burrito-Oxford,AL","700 Quintard Dr, Oxford,AL 36203, (256) 831-3451"
-85.665543,31.437984,"Hardee's-Ozark,AL","1333 Andrews Ave, Ozark,AL 36360, (334) 774-4812"
-86.294327,33.630112,"Hardee's/Red Burrito-Pell City,AL","2401 N Hospital Dr, Pell City,AL 35125, (205) 884-3700"
-85.023567,32.463779,"Hardee's/Red Burrito-Phenix City,AL","1300 280 Bypass, Phenix City,AL 36867, (334) 298-5713"
-86.680016,33.697247,"Hardee's/Red Burrito-Pinson,AL","6670 Hwy 75, Pinson,AL 35126, (205) 681-1443"
-86.391296,32.460472,"Hardee's-Prattville,AL","2525 Cobbs Ford Rd, Prattville,AL 36066, (334) 285-7549"
-86.456535,32.459877,"Hardee's-Prattville,AL","700 E Main St, Prattville,AL 36067, (334) 365-3065"
-85.848267,34.49287,"Hardee's/Red Burrito-Rainesville,AL","104 Mccurdy Ave S, Rainsville,AL 35986, (256) 638-2240"
-87.291512,34.823658,"Hardee's/Red Burrito-Rogersville,AL","16191 Highway 72, Rogersville,AL 35652, (256) 247-1327"
-88.072014,30.800951,"Hardee's-Saraland,AL","1016 Highway 43, Saraland,AL 36571, (251) 679-0658"
-86.088463,34.782108,"Hardee's-Scottsboro,AL","23470 John T Reid Pkwy, Scottsboro,AL 35768, (256) 259-6364"
-86.034767,34.665333,"Hardee's-Scottsboro,AL","821 S Broad St, Scottsboro,AL 35768, (256) 574-6722"
-87.017921,32.431538,"Hardee's-Selma,AL","1303 E Highland Ave, Selma,AL 36703, (334) 872-8351"
-86.4320951,33.7792626,"Hardee's/Red Burrito-Springville,AL","39 Springville Sta, Springville,AL 35146, (205) 467-2026"
-87.063477,33.757114,"Hardee's/Red Burrito-Sumiton,AL","2176 Highway 78, Sumiton,AL 35148, (205) 648-6742"
-86.269875,33.155956,"Hardee's/Red Burrito-Sylacauga,AL","42471 US Hwy 280, Sylacauga,AL 35150, (256) 245-7657"
-85.917007,32.550591,"Hardee's-Tallassee,AL","1300 Gilmer Ave, Tallassee,AL 36078, (334) 283-4635"
-88.243744,30.414446,"Hardee's/Red Burrito-Theodore,AL","5796 Twin Oaks Court, Theodore,AL 36582, (251) 653-8422"
-87.740944,31.913618,"Hardee's-Thomasville,AL","32450 Highway 43, Thomasville,AL 36784, (334) 636-2850"
-85.994591,31.824982,"Hardee's-Troy,AL","1102 Highway 231 S, Troy,AL 36081, (334) 566-0609"
-86.607758,33.618507,"Hardee's/Red Burrito-Trussville,AL","111 S Chalkville Rd, Trussville,AL 35173, (205) 655-4215"
-87.567978,33.204456,"Hardee's-Tuscaloosa,AL","2515 Paul Bryant Dr, Tuscaloosa,AL 35401, (205) 349-1313"
-87.528595,33.197296,"Hardee's-Tuscaloosa,AL","611 15th St E, Tuscaloosa,AL 35401, (205) 345-5262"
-87.544426,33.146385,"Hardee's-Tuscaloosa,AL","6718 Hwy 69 S, Tuscaloosa,AL 35405, (205) 366-0299"
-87.523499,33.167892,"Hardee's-Tuscaloosa,AL","929 Skyland Blvd E, Tuscaloosa,AL 35405, (205) 345-2184"
-87.667351,34.709599,"Hardee's/Red Burrito-Tuscumbia,AL   ","419 Hwy 43 S, Tuscumbia,AL 35674, (256) 383-9338"
-86.799866,33.420006,"Hardee's/Red Burrito-Vestavia Hills,AL","1449 Montgomery Hwy, Vestavia Hills,AL 35216, (205) 822-0947"
-86.824326,33.811142,"Hardee's/Red Burrito-Warrior,AL","280 Warrior Jasper Rd, Warrior,AL 35180, (205) 647-7372"
-86.212189,32.515514,"Hardee's-Wetumpka,AL","5091 US Highway 231, Wetumpka,AL 36092, (334) 567-7035"
-91.641098,35.771133,"Hardee's-Batesville,AR","850 S St Louis Street, Batesville,AR 72501, (870) 793-5799"
-89.8705673,35.9282608,"Hardee's-Blytheville,AR","3783 E Hwy 18, Blytheville,AR 72315, (870) 824-6450"
-92.497159,34.612696,"Hardee's-Bryant,AR","2006 N Reynolds Rd, Bryant,AR 72022, (501) 847-0533"
-93.506844,35.462257,"Hardee's-Clarksville,AR","2500 Clark Rd, Clarksville,AR 72830, (479) 754-8774"
-92.435351,35.066017,"Hardee's-Conway,AR","1055 Dave Ward Dr, Conway,AR 72034, (501) 499-6462"
-94.190956,36.055004,"Hardee's-Fayetteville,AR","2190 W 6th St, Fayetteville,AR 72701, (479) 521-6108"
-94.146576,36.106163,"Hardee's-Fayetteville,AR","2985 N College Ave, Fayetteville,AR 72703, (479) 442-6662"
-94.415504,35.338871,"Hardee's-Fort Smith,AR","1820 Phoenix Ave, Fort Smith,AR 72901, (479) 646-1719"
-94.403267,35.375633,"Hardee's-Fort Smith,AR","2720 Rogers, Fort Smith,AR 72901, (479) 782-7452"
-94.386398,35.385792,"Hardee's-Fort Smith,AR","4123 Grand Ave, Fort Smith,AR 72904, (479) 782-6412"
-94.350853,35.352947,"Hardee's/Red Burrito-Fort Smith,AR","7501 Rogers Ave, Fort Smith,AR 72903, (479) 452-4192"
-93.126488,36.259239,"Hardee's-Harrison,AR","1111 Highway 62 65 N, Harrison,AR 72601, (870) 365-0165"
-90.668854,35.827759,"Hardee's-Jonesboro,AR","1331 Stadium Blvd, Jonesboro,AR 72401, (870) 933-0994"
-92.336839,34.76021,"Hardee's-Little Rock,AR","11700 Interstate 20, Little Rock,AR 72210, (501) 975-1999"
-92.719247,35.169934,"Hardee's-Morrilton,AR","1808 E Harding St, Morrilton,AR 72110-4508, (501) 215-4508"
-92.406471,36.331322,"Hardee's-Mountain Home,AR","500 North East US 62, Mountain Home,AR 72653, (870) 425-9393"
-92.140144,35.863476,"Hardee's/Red Burrito-Mountain View,AR","604 NE Main, Mountain View,AR 72560, (870) 246-4167"
-91.258705,35.605652,"Hardee's-Newport,AR","1700 Malcolm, Newport,AR 72112, (870) 344-2665"
-92.255264,34.800331,"Hardee's-North Little Rock,AR","4901 John F Kennedy Blvd, North Little Rock,AR 72116, (501) 753-9668"
-90.505295,36.052227,"Hardee's-Paragould,AR","301 Linwood, Paragould,AR 72450, (870) 793-5799"
-90.17923,36.381641,"Hardee's-Piggott,AR","950 East Main, Piggott,AR 72454, (870) 598-2024"
-92.032204,34.201702,"Hardee's-Pine Bluff,AR","2828 W 28th, Pine Bluff,AR 71603, (501) 536-5050"
-93.381393,33.80209,"Hardee's-Prescott,AR","116 Ron Harrod Rd, Prescott,AR 71857, (870) 887-1744"
-93.144341,35.281036,"Hardee's-Russellville,AR","1201 W Main St, Russellville,AR 72801, (479) 968-6300"
-93.094116,35.277981,"Hardee's-Russellville,AR","3095 E Main St, Russellville,AR 72802, (479) 890-6226"
-91.701538,35.250393,"Hardee's-Searcy,AR","2997 E Race Ave, Searcy,AR 72143, (501) 268-4858"
-92.399261,34.307919,"Hardee's-Sheridan,AR","201 N Rock St, Sheridan,AR 72150, (870) 942-7015"
-94.557762,36.176533,"Hardee's-Siloam Springs,AR","1625 Hwy 412 W, Siloam Springs,AR 72761, (479) 524-8344"
-94.138512,36.18206,"Hardee's-Springdale,AR","401 S Thompson St, Springdale,AR 72764, (479) 751-1021"
-75.701416,39.614166,"Hardee's/Red Burrito-Bear,DE","1801 Pulaski Hwy, Bear,DE 19701, (302) 838-2848"
-75.556732,39.160763,"Hardee's-Dover,DE","50 Greentree Dr, Dover,DE 19904, (302) 674-8335"
-75.510086,39.157024,"Hardee's/Red Burrito-Dover,DE","519 S Bay Rd, Dover,DE 19901, (302) 674-0371"
-75.401478,38.698816,"Hardee's-Georgetown,DE","20598 Dupont Blvd, Georgetown,DE 19947, (302) 856-3204"
-75.565804,38.923939,"Hardee's/Red Burrito-Harrington,DE","7237 Milford Harrington Hwy, Harrington,DE 19952, (302) 398-8343"
-75.556376,38.560761,"Hardee's-Laurel,DE","30759 Sussex Hwy, Laurel,DE 10056, (302) 875-7107"
-75.689072,39.452927,"Hardee's/Red Burrito-Middletown,DE","340 Dove Run Center Blvd, Middletown,DE 19709, (302) 449-2036"
-75.438538,38.920231,"Hardee's/Red Burrito-Milford,DE","698 N Dupont Blvd, Milford,DE 19963, (302) 422-6083"
-75.289291,38.578426,"Hardee's-Millsboro,DE","358 E Dupont Hwy Unit 10, Millsboro,DE 19966, (302) 934-9106"
-75.622463,38.646466,"Hardee's-Seaford,DE","328 W Stein Hwy, Seaford,DE 19973, (302) 629-8677"
-75.606903,39.300449,"Hardee's/Red Burrito-Smyrma,DE","100 Jimmy Dr, Smyrna,DE 19977, (302) 653-7213"
-81.784653,28.058868,"Hardee's/Red Burrito-Auburndale,FL","126 Magnolia Ave, Auburndale,FL 33823, (863) 967-9220"
-85.682434,30.775705,"Hardee's-Bonifay,FL","2111 S Waukesha St, Bonifay,FL 32425, (850) 547-4666"
-82.763016,29.986387,"Hardee's-Branford,FL","404 Hwy 27, Branford,FL 32008, (386) 935-3979"
-82.420036,28.55237,"Hardee's-Brooksville,FL","1685 W Jefferson St, Brooksville,FL 34601, (352) 799-6126"
-81.829102,30.563015,"Hardee's/Red Burrito-Callahan,FL","542309 US Hwy 1, Callahan,FL 32011, (904) 879-5748"
-84.850006,30.704771,"Hardee's-Chattahoochee,FL","651 West Washington St, Chattahoochee,FL 32324, (850) 663-4515"
-82.861084,29.488592,"Hardee's/Red Burrito-Chiefland,FL","1024 N Young Blvd, Chiefland,FL 32626, (352) 493-1116"
-85.540154,30.766571,"Hardee's-Chipley,FL","1212 Main St, Chipley,FL 32428, (850) 638-8532"
-85.377853,30.762144,"Hardee's-Cottondale,FL","2633 Highway 231, Cottondale,FL 32431, (850) 352-1097"
-84.375191,30.178875,"Hardee's-Crawfordville,FL","2994 Crawfordville Hwy, Crawfordville,FL 32327, (850) 926-8337"
-86.56926,30.723232,"Hardee's-Crestview,FL","3702 S Ferdon Blvd, Crestview,FL 32536, (850) 682-0529"
-83.135689,29.637852,"Hardee's/Red Burrito-Cross City,FL","15909 SE 19 Hwy, Cross City,FL 32628, (352) 498-5077"
-81.324837,29.054276,"Hardee's-Deland,FL","1098 W International Speedway Blvd, Deland,FL 32720, (904) 738-1469"
-81.631996,28.017651,"Hardee's/Red Burrito-Dundee,FL","28199 Hwy 27, Dundee,FL 33838, (863) 439-6184"
-81.596405,29.646046,"Hardee's-East Palatka,FL","241 US Hwy 17 S, East Palatka,FL 32131, (904) 328-6469"
-81.806175,26.679764,"Hardee's-Fort Myers,FL","4900 Palm Beach Blvd, Fort Myers,FL 33905, (239) 693-5797"
-80.3985367,27.4470692,"Hardee's-Fort Pierce,FL","200 S Kings Hwy, Fort Pierce,FL 34945, (772) 489-2184"
-86.64357,30.46711,"Hardee's-Fort Walton Beach,FL","822 Beal Pkwy NW, Fort Walton Beach,FL 32547, (850) 862-4926"
-86.136009,30.50066,"Hardee's-Freeport,FL","979 State Hwy 20 E, Freeport,FL 32439, (850) 835-2596"
-82.4207987,29.6597645,"Hardee's/Red Burrito-Gainesville,FL","7300 W Newberry Rd, Gainesville,FL 32605-4321, (352) 332-6957"
-85.51651,30.963235,"Hardee's-Graceville,FL","5425 Cotton St, Graceville,Fl 32440-1208, (850) 263-4919"
-81.693802,30.007242,"Hardee's/Red Burrito-Green Cove Springs,FL","1323 N Orange Ave, Green Cove Springs,FL 32043-2546, (904) 529-9437"
-81.694649,30.008034,"Hardee's/Red Burrito-Green Cove Springs,FL","3538 Hwy 17 N, Green Cove Springs,FL 32043, (904) 529-9437"
-81.856987,28.560709,"Hardee's/Red Burrito-Groveland,FL","266 West Broad Street, Groveland,FL 34736, (352) 429-9377"
-82.595055,29.830204,"Hardee's/Red Burrito-High Springs,FL","10 NW Santa Fe Blvd, High Springs,FL 32643, (386) 454-1933"
-82.576553,28.804895,"Hardee's/Red Burrito-Homosassa,FL","3960 S Suncoast Blvd, Homosassa,FL 34448, (352) 628-1990"
-81.629021,30.171247,"Hardee's/Red Burrito-Jacksonville,FL","11191 San Jose Blvd, Jacksonville,FL 32223, (904) 886-2700"
-81.471748,30.318979,"Hardee's/Red Burrito-Jacksonville,FL","12771 Atlantic Blvd, Jacksonville,FL 32225, (904) 221-7136"
-81.414978,30.335533,"Hardee's/Red Burrito-Jacksonville,FL","1500 Mayport Road, Jacksonville,FL 32233, (904) 246-0971"
-81.652657,30.429827,"Hardee's/Red Burrito-Jacksonville,FL","498 Busch Dr, Jacksonville,FL 32218, (904) 751-1805"
-81.75872,30.335535,"Hardee's/Red Burrito-Jacksonville,FL","6680 Commonwealth Ave, Jacksonville,FL 32254, (904) 783-0960"
-81.636864,30.479195,"Hardee's/Red Burrito-Jacksonville,FL","675 Nautica Dr, Jacksonville,FL 32218, (904) 751-2841"
-81.757011,30.269955,"Hardee's/Red Burrito-Jacksonville,FL","6852 Wilson Ave, Jacksonville,FL 32210, (904) 772-9669"
-81.670807,30.380543,"Hardee's/Red Burrito-Jacksonville,FL","6914 Norwood Avenue, Jacksonville,FL 32208, (904) 764-6518"
-81.782387,30.291918,"Hardee's/Red Burrito-Jacksonville,FL","8040 Normandy Blvd, Jacksonville,FL 32221, (904) 693-0467"
-81.751755,30.310068,"Hardee's/Red Burrito-Jacksonville,FL","873 Lane Ave S, Jacksonville,FL 32205, (904) 695-9522"
-81.550217,30.352627,"Hardee's/Red Burrito-Jacksonville,FL","9111 Merrill Road, Jacksonville,FL 32225, (904) 745-1629"
-81.567101,30.220695,"Hardee's/Red Burrito-Jacksonville,FL","9210 Baymeadows Rd, Jacksonville,FL 32256, (904) 737-3252"
-81.58667,30.251818,"Hardee's-Jacksonville,FL","J Turner Butler Blvd, Jacksonville,FL 32216, (904) 296-0255"
-82.952942,30.519043,"Hardee's-Jasper,FL","1616 US Highway 41 NW, Jasper,FL 32052, (386) 792-1088"
-82.045265,29.775324,"Hardee's/Red Burrito-Keystone Heights,FL","7401 State Rd 21, Keystone Heights,FL 32656, (352) 473-7745"
-82.328262,30.023695,"Hardee's/Red Burrito-Lake Butler,FL","1205 E Main Street, Lake Butler,FL 32054, (386) 496-1361"
-82.599457,30.184381,"Hardee's-Lake City,FL","2399 SE Baya Dr, Lake City,FL 32025, (386) 752-0393"
-82.674431,30.179735,"Hardee's/Red Burrito-Lake City,FL","2609 W US Highway 90, Lake City,FL 32055, (386) 755-4672"
-82.640045,30.189497,"Hardee's/Red Burrito-Lake City,FL","279 W Duval St, Lake City,FL 32055, (386) 752-6621"
-82.099686,28.754206,"Hardee's-Lake Panasoffkee,FL","43 E C 470, Lake Panasoffkee,FL 33538, (352) 793-1111"
-81.989014,28.054516,"Hardee's/Red Burrito-Lakeland,FL","2050 W Memorial Blvd, Lakeland,FL 33815, (863) 682-0794"
-82.987709,30.289501,"Hardee's/Red Burrito-Live Oak,FL","608 Ohio Ave S, Live Oak,FL 32064, (386) 362-7238"
-82.123001,30.262486,"Hardee's/Red Burrito-Macclenny,FL","1490 S 6th St, Macclenny,FL 32063, (904) 259-6999"
-85.207497,30.770615,"Hardee's-Marianna,FL","4652 E Highway 90, Marianna,FL 32446, (850) 482-3100"
-80.621788,28.049992,"Hardee's-Melbourne,FL","3992 S Babcock St, Melbourne,FL 32901, (321) 676-4740"
