-111.713512,32.879463,"Carl's Jr-Casa Grande,AZ","1715 E Florence Blvd, Casa Grande,AZ 85222-4763, (520) 421-9793"
-111.981365,33.771134,"Carl's Jr-Cave Creek,AZ","31414 N Cave Creek Rd, Cave Creek,AZ 85331-4405, (480) 488-0483"
-111.859363,33.333729,"Carl's Jr-Chandler,AZ","1972 N Alma School Rd, Chandler,AZ 85224, (480) 963-2593"
-111.858335,33.262335,"Carl's Jr-Chandler,AZ","2985 S Alma School Rd, Chandler,AZ 85248-3191, (480) 899-1750"
-111.999125,34.71184,"Carl's Jr-Cottonwood,AZ","2560 E Rio Mesa Trail, Cottonwood,AZ 80326, (928) 634-5338"
-109.559796,31.339008,"Carl's Jr-Douglas,AZ","105 E 5th St, Douglas,AZ 85607, (520) 364-3691"
-111.619562,32.781053,"Carl's Jr/Green Burrito-Eloy,AZ","3090 N Toltec Rd, Eloy,AZ 85231, (520) 466-9385"
-112.732728,32.943741,"Carl's Jr-Gila Bend,AZ","826 W Pima St, Gila Bend,AZ 85337, (928) 683-9973"
-111.686903,33.318325,"Carl's Jr-Gilbert,AZ","5378 S Powers Rd, Gilbert,AZ 85295, (480) 279-1743"
-111.789963,33.363114,"Carl's Jr/Green Burrito-Gilbert,AZ","748 N Gilbert Rd, Gilbert,AZ 85234-4723, (480) 813-1890"
-111.788119,33.277311,"Carl's Jr-Gilbert,AZ","85 E Germann Rd, Gilbert,AZ 85297, (480) 899-0544"
-112.168778,33.610563,"Carl's Jr-Glendale,AZ","5105 W Thunderbird Rd, Glendale,AZ 85306-4841, (602) 978-5020"
-112.183566,33.552963,"Carl's Jr-Glendale,AZ","5775 W Northern Ave, Glendale,AZ 85301-1334, (623) 915-7586"
-112.2655487,33.5327759,"Carl's Jr-Glendale,AZ","6706 N 95th Ave, Glendale,AZ 85305, (480) 736-2461"
-112.215311,33.638437,"Carl's Jr-Glendale,AZ","7280 W Bell Rd, Glendale,AZ 85308-8528, (623) 776-1695"
-110.7662959,33.3927814,"Carl's Jr-Globe,AZ","1680 E Ash St, Globe,AZ 85501-1430, (928) 425-8586"
-112.426821,33.437238,"Carl's Jr-Goodyear,AZ","1083 S Cotton Ln, Goodyear,AZ 85338, (none listed)"
-112.356275,33.464163,"Carl's Jr/Green Burrito-Goodyear,AZ","13837 W Mcdowell Rd, Goodyear,AZ 85338-2608, (623) 536-6397"
-111.963583,33.378063,"Carl's Jr/Green Burrito-Guadalupe,AZ","1519 W Baseline Rd, Guadalupe,AZ 85283, (480) 838-4063"
-110.151372,34.918345,"Carl's Jr-Holbrook,AZ","1635 N Navajo Blvd, Holbrook,AZ 86025, (928) 524-2252"
-114.036059,35.222976,"Carl's Jr-Kingman,AZ","3440 Stockton Hill Rd, Kingman,AZ 86409, (928) 681-1111"
-114.064918,35.190837,"Carl's Jr-Kingman,AZ","789 W Beale St, Kingman,AZ 86401-5942, (928) 753-1989"
-114.315489,34.72579,"Carl's Jr/Green Burrito-Lake Havasu City,AZ","14875 S Hwy 95, Lake Havasu City,AZ 86404, (928) 764-1051"
-114.348065,34.48195,"Carl's Jr/Green Burrito-Lake Havasu City,AZ","275 N Lake Havasu Avenue, Lake Havasu City,AZ 86403, (928) 680-7717"
-112.16672,33.377637,"Carl's Jr-Laveen,AZ","5040 W Baseline Rd, Laveen,AZ 85339-7324, (602) 237-2980"
-111.2344,32.4417,"Carl's Jr/Green Burrito-Marana,AZ","3790 W Ina Rd, Marana,AZ 85653-2093, (520) 744-0392"
-112.045691,33.070168,"Carl's Jr-Maricopa,AZ","21000 N John Wayne Pkwy, Maricopa,AZ 85239-2916, (520) 568-5778"
-111.869635,33.434663,"Carl's Jr-Mesa,AZ","1015 N Dobson Rd, Mesa,AZ 85201, (480) 962-1406"
-111.788463,33.390846,"Carl's Jr/Green Burrito-Mesa,AZ","1352 S Gilbert Rd, Mesa,AZ 85204-6004, (480) 892-4793"
-111.862544,33.393337,"Carl's Jr/Green Burrito-Mesa,AZ","1440 W Southern Ave, Mesa,AZ 85202, (480) 969-1383"
-111.840263,33.381335,"Carl's Jr-Mesa,AZ","1850 S Country Club, Mesa,AZ 85210, (480) 835-1925"
-111.739642,33.38035,"Carl's Jr-Mesa,AZ","1916 S Greenfield Rd, Mesa,AZ 85206, (480) 497-0192"
-111.839951,33.451575,"Carl's Jr-Mesa,AZ","2002 N Country Club Dr, Mesa,AZ 85201-1205, (480) 834-3381"
-111.733535,33.451719,"Carl's Jr-Mesa,AZ","4515 E Mckellips Rd, Mesa,AZ 85215-2523, (480) 985-9260"
-110.947397,31.364694,"Carl's Jr-Nogales,AZ","800 W Mariposa Rd, Nogales,AZ 85621, (520) 281-9699"
-110.958788,32.397125,"Carl's Jr-Oro Valley,AZ","10535 N Oracle Rd, Oro Valley,AZ 85737-9353, (520) 219-1665"
-111.3228207,34.240686,"Carl's Jr-Payson,AZ","100 E Hwy 260, Payson,AZ 85541, (928) 474-4114"
-112.220464,33.595099,"Carl's Jr-Peoria,AZ","12110 N 75th Ave, Peoria,AZ 85345-8204, (623) 412-1053"
-112.268,33.5515,"Carl's Jr-Peoria,AZ","9360 W Northern Ave, Peoria,AZ 85345, (623) 877-2078"
-112.030363,33.448504,"Carl's Jr-Phoenix,AZ","10 N 24th St, Phoenix,AZ 85034, (602) 275-8154"
-112.169365,33.460571,"Carl's Jr/Green Burrito-Phoenix,AZ","1202 N 51st Ave, Phoenix,AZ 85043, (602) 269-3119"
-112.096912,33.524078,"Carl's Jr-Phoenix,AZ","1753 W Bethany Home Rd, Phoenix,AZ 85015, (602) 249-8108"
-112.071312,33.4459,"Carl's Jr-Phoenix,AZ","201 E Jefferson St [cj 2], Phoenix,AZ 85004, (602) 258-0723"
-112.071524,33.4458,"Carl's Jr-Phoenix,AZ","201 E Jefferson St [cj 1], Phoenix,AZ 85004, (602) 258-1470"
-112.031303,33.480437,"Carl's Jr/Green Burrito-Phoenix,AZ","2342 E Thomas Rd, Phoenix,AZ 85016, (602) 955-6419"
-112.032075,33.640263,"Carl's Jr/Green Burrito-Phoenix,AZ","2343 E Bell Rd, Phoenix,AZ 85022, (602) 482-9869"
-112.10926,33.712763,"Carl's Jr-Phoenix,AZ","2501 W Happy Valley Rd Ste 44, Phoenix,AZ 85085-3702, (623) 434-0081"
-112.118487,33.480537,"Carl's Jr-Phoenix,AZ","2750 W Thomas Rd, Phoenix,AZ 85017-5514, (602) 233-1385"
-112.133652,33.639837,"Carl's Jr-Phoenix,AZ","3470 W Bell Rd, Phoenix,AZ 85053-2926, (602) 863-3129"
-112.154128,33.509363,"Carl's Jr-Phoenix,AZ","4311 W Camelback Rd, Phoenix,AZ 85031-1424, (623) 245-1041"
-111.977849,33.305537,"Carl's Jr/Green Burrito-Phoenix,AZ","4916 E Chandler Blvd, Phoenix,AZ 85048-0859, (480) 753-5733"
-112.223119,33.480321,"Carl's Jr/Green Burrito-Phoenix,AZ","7610 W Thomas, Phoenix,AZ 85033-5434, (623) 245-7015"
-112.065034,33.568907,"Carl's Jr/Green Burrito-Phoenix,AZ","9111 N 7th St, Phoenix,AZ 85020-2515, (602) 443-0405"
-112.479127,34.550917,"Carl's Jr-Prescott,AZ","555 Miller Valley Rd, Prescott,AZ 86301, (928) 778-3907"
-112.361139,34.579377,"Carl's Jr-Prescott Valley,AZ","5785 E SR 69, Prescott Valley,AZ 86314, (928) 778-7366"
-114.24122,33.6617,"Carl's Jr-Quartzsite,AZ","1451 W Main St, Quartzsite,AZ 85346, (928) 927-5177"
-111.629196,33.248658,"Carl's Jr-Queen Creek,AZ","21064 E Ocotillo Rd, Queen Creek,AZ 85142, (480) 987-7713"
-109.732989,32.82742,"Carl's Jr/Green Burrito-Safford,AZ","455 S 20th Ave, Safford,AZ 85546, (928) 428-3400"
-110.980501,31.910474,"Carl's Jr-Sahuarita,AZ","18700 S Nogales Hwy, Sahuarita,AZ 85614, (520) 648-5500"
-114.786709,32.50502,"Carl's Jr-San Luiz ,AZ","1517 N Main St, San Luiz ,AZ 85349, (928) 722-6767"
-111.896402,33.623209,"Carl's Jr-Scottsdale,AZ","15144 N Northsight Blvd, Scottsdale,AZ 85260, (480) 596-5663"
-111.909077,33.487168,"Carl's Jr-Scottsdale,AZ","3380 N Hayden Rd, Scottsdale,AZ 85251, (480) 947-0300"
-110.276595,31.554463,"Carl's Jr-Sierra Vista,AZ","2080 E Fry Blvd, Sierra Vista,AZ 85635, (520) 458-1809"
-112.345423,33.634748,"Carl's Jr-Surprise,AZ","13335 W Grand Ave, Surprise,AZ 85374, (602) 546-7177"
-111.9268417,33.4422035,"Carl's Jr-Tempe,AZ","1210 N Scottsdale Rd, Tempe,AZ 85281, (480) 966-0554"
-111.968239,33.33457,"Carl's Jr-Tempe,AZ","8825 S Jewell St, Tempe,AZ 85284, (none listed)"
-112.239005,33.458275,"Carl's Jr-Tollesson,AZ","8313 W Roosevelt St, Tollesson,AZ 85353, (623) 936-1037"
-110.955012,32.177729,"Carl's Jr/Green Burrito-Tucson,AZ","1070 E Ajo Way, Tucson,AZ 85713, (520) 889-1347"
-111.000882,32.133611,"Carl's Jr-Tucson,AZ","1691 W Valencia Rd, Tucson,AZ 85746-6029, (520) 294-4310"
-110.944372,32.221334,"Carl's Jr-Tucson,AZ","1880 E Broadway Blvd, Tucson,AZ 85719, (520) 624-3302"
-110.922256,32.134337,"Carl's Jr-Tucson,AZ","3289 E Valencia Rd, Tucson,AZ 85706, (520) 295-3536"
-110.978361,32.2737,"Carl's Jr/Green Burrito-Tucson,AZ","3707 N Oracle Rd, Tucson,AZ 85705, (520) 888-4032"
-110.904856,32.206763,"Carl's Jr-Tucson,AZ","4110 E 22nd St, Tucson,AZ 85711, (520) 748-1050"
-110.980795,32.220608,"Carl's Jr/Green Burrito-Tucson,AZ","615 W Congress St, Tucson,AZ 85745, (520) 622-0210"
-110.857743,32.250842,"Carl's Jr/Green Burrito-Tucson,AZ","6301 E Grant, Tucson,AZ 85715, (520) 886-6861"
-110.962113,32.286737,"Carl's Jr-Tucson,AZ","635 E Wetmore Rd, Tucson,AZ 85705-1739, (520) 887-2301"
-110.826126,32.221169,"Carl's Jr/Green Burrito-Tucson,AZ","7805 E Broadway, Tucson,AZ 85710, (520) 886-4354"
-110.772958,32.102128,"Carl's Jr-Tucson,AZ","8120 S Houghton Rd, Tucson,AZ 85747-9751, (520) 663-1020"
-112.72145,33.970594,"Carl's Jr-Wickenburg,AZ","515 E Wickenburg Way, Wickenburg,AZ 85390, (928) 684-6155"
-112.194069,35.262645,"Carl's Jr-Williams,AZ","1055 N Grand Canyon Blvd, Williams,AZ 86046, (928) 635-8873"
-114.610404,32.698737,"Carl's Jr/Green Burrito-Yuma,AZ","1020 E 16th Street, Yuma,AZ 85365-2018, (928) 329-1711"
-114.623858,32.669537,"Carl's Jr/Green Burrito-Yuma,AZ","388 W 32nd St, Yuma,AZ 85364, (928) 726-8161"
-114.581824,32.65624,"Carl's Jr/Green Burrito-Yuma,AZ","Mcas Yuma Bldg 965, Yuma,AZ 85365, (928) 344-0249"
-122.370575,49.0543137,"Carl's Jr-Abbotsford,BC","2871 Livingstone Ave, Abbotsford,BC V2T 0E2, (604) 744-4449"
-121.976642,49.106452,"Carl's Jr-Chilliwack,BC","8236 Eagle Landing Parkway [# 200], Chilliwack,BC V2R 0R5, (604) 795-2275"
-120.285099,50.677941,"Carl's Jr-Kamloops,BC","1789 East Transcanada Hwy, Kamloops,BC V2C 3Z6, (250) 763-7827"
-119.489928,49.884013,"Carl's Jr-Kelowna,BC","1688 Bertram St, Kelowna,BC V1Y 9G4, (250) 763-7827"
-119.5844879,49.4802742,"Carl's Jr-Penticton,BC","1636 Main St, Penticton,BC V2A 5G9, (778) 476-2280"
-122.768619,49.263557,"Carl's Jr-Port Coquitlam,BC","1940 Oxford Connector, Port Coquitlam,BC, (604) 805-8285"
-123.1702881,49.1930466,"Carl's Jr-Richmond,BC","Vancouver International Airport, Richmond,BC V7B 0A4"
-122.801371,49.039671,"Carl's Jr-Surrey,BC","2080 1035 152 St, Surrey,BC, (778) 394-5520"
-122.735898,49.009219,"Carl's Jr-Surrey,BC","382 175 A St, Surrey,BC, (none listed)"
-123.11792,49.283942,"Carl's Jr-Vancouver,BC","100-625 Howe St, Vancouver,BC V6C 2T6, (604) 620-9509"
-119.273798,50.268919,"Carl's Jr-Vernon,BC","3703 32nd St, Vernon,BC V1T 2Z9, (778) 475-7827"
-117.399542,34.509664,"Carl's Jr-Adelanto,CA","14292 US Hwy 395, Adelanto,CA 92301, (760) 246-4559"
-118.757251,34.154282,"Carl's Jr/Green Burrito-Agoura,CA","5709 Kanan Road, Agoura,CA 91301, (818) 991-8403"
-122.273411,37.782737,"Carl's Jr/Green Burrito-Alameda,CA","871 Marina Village Parkway, Alameda,CA 94501, (510) 523-1464"
-118.151651,34.087969,"Carl's Jr-Alhambra,CA","2521 W Commonwealth Avenue, Alhambra,CA 91803-1308, (626) 457-1133"
-117.728732,33.593886,"Carl's Jr-Aliso Viejo,CA","23002 Aliso Creek Road, Aliso Viejo,CA 92656, (714) 362-9689"
-116.778157,32.838372,"Carl's Jr/Green Burrito-Alpine,CA","1263 Tavern Road, Alpine,CA 91901-3819, (619) 659-0201"
-117.592108,34.132923,"Carl's Jr/Green Burrito-Alta Loma,CA","9756 19th St, Alta Loma,CA 91737-3538, (909) 987-6186"
-117.83759,33.855168,"Carl's Jr-Anaheim,CA","1091 North Tustin Avenue, Anaheim,CA 92807, (714) 666-8934"
-117.889464,33.818568,"Carl's Jr-Anaheim,CA","1189 So State College, Anaheim,CA 92806, (714) 533-3310"
-117.924034,33.850937,"Carl's Jr/Green Burrito-Anaheim,CA","1200 N Harbor Blvd, Anaheim,CA 92801, (714) 776-8054"
-117.950029,33.832363,"Carl's Jr-Anaheim,CA","1900 W Lincoln, Anaheim,CA 92801, (714) 956-2020"
-117.888608,33.803537,"Carl's Jr-Anaheim,CA","2025 E Katella Ave, Anaheim,CA 92806-6067, (714) 385-1504"
-117.915343,33.795441,"Carl's Jr-Anaheim,CA","2119 S Harbor Blvd, Anaheim,CA 92802, (714) 971-5641"
-117.919155,33.832222,"Carl's Jr/Green Burrito-Anaheim,CA","275 S Harbor Blvd, Anaheim,CA 92805, (714) 635-1480"
-117.870999,33.836826,"Carl's Jr/Green Burrito-Anaheim,CA","2820 E Lincoln, Anaheim,CA 92806, (714) 630-2874"
-117.856693,33.851198,"Carl's Jr/Green Burrito-Anaheim,CA","3110 E La Palma, Anaheim,CA 92806, (714) 630-4164"
-117.790108,33.859837,"Carl's Jr/Green Burrito-Anaheim,CA","5701 E La Palma, Anaheim,CA 92807, (714) 779-2580"
-117.958934,33.841816,"Carl's Jr-Anaheim,CA","794 N Brookhurst St, Anaheim,CA 92801-3833, (714) 490-0991"
-117.745334,33.867441,"Carl's Jr-Anaheim,CA","8225 Santa Ana Canyon Rd, Anaheim,CA 92808, (714) 637-1014"
-121.786498,37.968068,"Carl's Jr/Green Burrito-Antioch,CA","4194 Lone Tree Way, Antioch,CA 94531-6201, (925) 754-8288"
-117.242233,34.474002,"Carl's Jr/Green Burrito-Apple Valley,CA","12271 Apple Valley Rd, Apple Valley,CA 92308, (760) 240-4169"
-117.218132,34.524856,"Carl's Jr-Apple Valley,CA","20302 US Hwy 18, Apple Valley,CA 92307, (760) 961-0915"
-117.2103043,34.4711113,"Carl's Jr/Green Burrito-Apple Valley,CA","20779 Bear Valley Rd, Apple Valley,CA 92308-6975, (760) 240-4111"
-118.02614,34.130392,"Carl's Jr-Arcadia,CA","165 E Duarte Rd, Arcadia,CA 91006, (626) 447-4840"
-124.08259,40.900199,"Carl's Jr-Arcata,CA","4900 Valley West Blvd, Arcata,CA 95521, (707) 822-9058"
-120.606255,35.130685,"Carl's Jr/Green Burrito-Arroyo Grande,CA","1590 W Branch Street, Arroyo Grande,CA 93420, (805) 481-7052"
-120.66385,35.485437,"Carl's Jr/Green Burrito-Atascadero,CA","7085 El Camino Real, Atascadero,CA 93422, (805) 462-8092"
-120.615461,37.343106,"Carl's Jr/Green Burrito-Atwater,CA","1600 Bell Ln, Atwater,CA 95301, (209) 358-2567"
-121.058254,38.92043,"Carl's Jr/Green Burrito-Auburn,CA","13312 Lincoln Way, Auburn,CA 95603-3225, (530) 887-9254"
-121.093045,38.935073,"Carl's Jr-Auburn,CA","2300 Grass Valley Highway, Auburn,CA 95603, (530) 823-8802"
-117.924599,34.133463,"Carl's Jr/Green Burrito-Azusa,CA","1190 West Foothill Blvd, Azusa,CA 91702, (626) 334-5340"
-116.242274,35.092676,"Carl's Jr-Baker,CA","56335 Mojave Pointe, Baker,CA 92309, (760) 733-1014"
-119.003098,35.351198,"Carl's Jr/Green Burrito-Bakersfield,CA","101 S Union Ave, Bakersfield,CA 93307, (661) 863-0273"
-119.029135,35.317918,"Carl's Jr/Green Burrito-Bakersfield,CA","2400 White Lane, Bakersfield,CA 93304, (661) 836-3181"
-119.029567,35.339637,"Carl's Jr-Bakersfield,CA","2412 Ming Ave, Bakersfield,CA 93304-4536, (661) 834-8646"
-119.023331,35.385999,"Carl's Jr/Green Burrito-Bakersfield,CA","2930 F Street, Bakersfield,CA 93301, (661) 322-8751"
-119.040727,35.29585,"Carl's Jr/Green Burrito-Bakersfield,CA","3501 Panama Ln, Bakersfield,CA 93313, (661) 833-8414"
-119.04671,35.383437,"Carl's Jr/Green Burrito-Bakersfield,CA","3520 Rosedale Highway, Bakersfield,CA 93308, (661) 323-2641"
-118.949523,35.397563,"Carl's Jr/Green Burrito-Bakersfield,CA","3901 Auburn Avenue, Bakersfield,CA 93306, (661) 871-5152"
-119.091931,35.400577,"Carl's Jr/Green Burrito-Bakersfield,CA","4520 Coffee Road, Bakersfield,CA 93308, (661) 587-9085"
-119.055482,35.318149,"Carl's Jr/Green Burrito-Bakersfield,CA","4800 White Lane, Bakersfield,CA 93309, (661) 398-9510"
-119.062621,35.354437,"Carl's Jr/Green Burrito-Bakersfield,CA","5520 Stockdale Hwy, Bakersfield,CA 93309-2569, (661) 322-9857"
-119.092257,35.304966,"Carl's Jr/Green Burrito-Bakersfield,CA","5555 Gosford Rd, Bakersfield,CA 93309, (661) 665-1709"
-119.043567,35.365428,"Carl's Jr/Green Burrito-Bakersfield,CA","815 Real Road, Bakersfield,CA 93309, (661) 323-0296"
-119.102204,35.339937,"Carl's Jr/Green Burrito-Bakersfield,CA","9000 Ming Ave Ste Q, Bakersfield,CA 93311-1325, (661) 665-2396"
-119.108045,35.368697,"Carl's Jr/Green Burrito-Bakersfield,CA","9500 Brimhall Rd Ste A, Bakersfield,CA 93312, (661) 587-4859"
-117.968999,34.064576,"Carl's Jr/Green Burrito-Baldwin Park,CA","14080 Francisquito, Baldwin Park,CA 91706, (626) 962-2911"
-116.897662,33.925272,"Carl's Jr/Green Burrito-Banning,CA","1888 W Ramsey, Banning,CA 92220, (951) 849-5541"
-116.946534,33.92283,"Carl's Jr-Banning,CA","300 S Highland Springs Ave [Bldg 4], Banning,CA 92220-6500, (951) 769-1378"
-117.002791,34.893139,"Carl's Jr/Green Burrito-Barstow,CA","1530 E Main Street, Barstow,CA 92311, (760) 256-8117"
-117.083066,34.849701,"Carl's Jr-Barstow,CA","2856 Lenwood Road, Barstow,CA 92311, (760) 253-4846"
-118.17856,33.969133,"Carl's Jr/Green Burrito-Bell,CA","4966 Florence Ave, Bell,CA 90201-4319, (323) 771-1097"
-118.117629,33.901863,"Carl's Jr/Green Burrito-Bellflower,CA","10148 Rosecrans Ave, Bellflower,CA 90706, (562) 461-2906"
-122.113693,38.086439,"Carl's Jr-Benicia,CA","5990 E 2nd Street, Benicia,CA 94510-1003, (707) 745-9383"
-116.302628,33.757335,"Carl's Jr-Bermuda Dunes,CA","40050 Washington, Bermuda Dunes,CA 92203-9201, (760) 345-5677"
-116.891828,34.243263,"Carl's Jr/Green Burrito-Big Bear Lake,CA","41717 Big Bear Bl, Big Bear Lake,CA 92315, (909) 866-9672"
-118.39517,37.368666,"Carl's Jr/Green Burrito-Bishop,CA","768 North Main Street, Bishop,CA 93514, (760) 873-4090"
-117.3703,34.06536,"Carl's Jr/Green Burrito-Bloomington,CA","3610 S Riverside Ave, Bloomington,CA 92316-3535, (951) 680-9623"
-114.605334,33.609164,"Carl's Jr/Green Burrito-Blythe,CA","160 S Lovekin, Blythe,CA 92225, (760) 922-6913"
-115.541167,32.978737,"Carl's Jr-Brawley,CA","115 Main Street, Brawley,CA 92227, (760) 344-6363"
-117.887735,33.911552,"Carl's Jr/Green Burrito-Brea,CA","1130 E Imperial Highway, Brea,CA 92821, (714) 529-8309"
-121.73605,37.961374,"Carl's Jr/Green Burrito-Brentwood,CA","6291 Lone Tree Way, Brentwood,CA 94513-5255, (925) 308-7010"
-120.188531,34.611313,"Carl's Jr/Green Burrito-Buellton,CA","208 E Highway 246, Buellton,CA 93427, (805) 693-1125"
-117.998034,33.873336,"Carl's Jr-Buena Park,CA","6002 Beach Blvd, Buena Park,CA 90621-2301, (714) 523-7240"
-117.988087,33.846937,"Carl's Jr/Green Burrito-Buena Park,CA","8361 La Palma, Buena Park,CA 90620, (714) 521-1865"
-118.011264,33.832233,"Carl's Jr/Green Burrito-Buena Park,CA","8991 Knott Ave, Buena Park,CA 90620, (714) 827-7210"
-118.320371,34.189601,"Carl's Jr/Green Burrito-Burbank,CA","1320 N San Fernando Road, Burbank,CA 91504, (818) 845-3396"
-118.343333,34.160065,"Carl's Jr-Burbank,CA","551 N Hollywood Way, Burbank,CA 91505, (818) 848-6166"
-119.401029,35.402937,"Carl's Jr-Buttonwillow,CA","20640 Tracy Avenue, Buttonwillow,CA 93206, (661) 764-6302"
-115.546725,32.679163,"Carl's Jr-Calexico,CA","221 W Birch St, Calexico,CA 92231-9638, (760) 357-3717"
-117.058612,33.996326,"Carl's Jr/Green Burrito-Calimesa,CA","1164 Calimesa Blvd, Calimesa,CA 92320, (909) 446-0522"
-119.069965,34.221637,"Carl's Jr-Camarillo,CA","401 Las Posas Rd, Camarillo,CA 93010-5711, (805) 484-4588"
-120.968823,38.656898,"Carl's Jr-Cameron Park,CA","4065 Cameron Park Drive, Cameron Park,CA 95682, (530) 677-7539"
-118.571266,34.208537,"Carl's Jr/Green Burrito-Canoga Park,CA","20105 Saticoy, Canoga Park,CA 91306, (818) 709-0689"
-118.588663,34.219763,"Carl's Jr-Canoga Park,CA","20900 Roscoe Blvd, Canoga Park,CA 91304, (818) 700-8584"
-118.594464,34.201237,"Carl's Jr-Canoga Park,CA","21201 Sherman Way, Canoga Park,CA 91303, (818) 716-0599"
-118.465646,34.41559,"Carl's Jr/Green Burrito-Canyon Country,CA","18950 Soledad Canyon Rd, Canyon Country,CA 91351-3360, (661) 252-4114"
-121.965071,36.975592,"Carl's Jr/Green Burrito-Capitola,CA","1855 41st St Sp F2, Capitola,CA 95010, (831) 476-7511"
-117.326149,33.176889,"Carl's Jr/Green Burrito-Carlsbad,CA","2608 El Camino Real, Carlsbad,CA 92008, (760) 729-5584"
-117.317717,33.121792,"Carl's Jr-Carlsbad,CA","925 Palomar Airport Road, Carlsbad,CA 92011-1110, (760) 438-1132"
-117.344257,33.162402,"Carl's Jr/Green Burrito-Carlsbad,CA","950 Carlsbad Village Drive, Carlsbad,CA 92008, (760) 729-7258"
-121.326681,38.660847,"Carl's Jr/Green Burrito-Carmichael,CA","5935 Madison Avenue, Carmichael,CA 95608, (916) 348-7735"
-119.524822,34.401674,"Carl's Jr/Green Burrito-Carpinteria,CA","4610 Carpinteria Ave, Carpinteria,CA 93013, (805) 684-4079"
-118.265737,33.872545,"Carl's Jr/Green Burrito-Carson,CA","17450 Avalon Blvd, Carson,CA 90746, (310) 323-6855"
-118.234535,33.846839,"Carl's Jr/Green Burrito-Carson,CA","1881 E Del Amo Blvd, Carson,CA 90746, (310) 763-2744"
-118.26393,33.83143,"Carl's Jr/Green Burrito-Carson,CA","21703 S Avalon Blvd, Carson,CA 90745, (310) 549-8632"
-118.618354,34.489911,"Carl's Jr/Green Burrito-Castaic,CA","31412 Ridge Route, Castaic,CA 91384-3300, (661) 257-3747"
-116.457834,33.814525,"Carl's Jr-Cathedral City,CA","32-250 Date Palm Drive, Cathedral City,CA 92234, (760) 328-9875"
-116.458276,33.778167,"Carl's Jr-Cathedral City,CA","68980 E US Highway 111, Cathedral City,CA 92234-1304, (760) 328-2333"
-120.938526,37.595991,"Carl's Jr-Ceres,CA","2420 Mitchell Rd, Ceres,CA 95307, (209) 537-2277"
-118.090177,33.858263,"Carl's Jr-Cerritos,CA","11426 E South St, Cerritos,CA 90703-6611, (562) 865-9617"
-118.5953,34.2592,"Carl's Jr-Chatsworth,CA","9861 Desoto Ave, Chatsworth,CA 91311, (818) 998-0188"
-121.805234,39.727437,"Carl's Jr/Green Burrito-Chico,CA","1940 East 20th St, Chico,CA 95928, (530) 345-9643"
-121.860906,39.756494,"Carl's Jr-Chico,CA","2516 Esplanade, Chico,CA 95926, (530) 893-2908"
-117.689233,34.035196,"Carl's Jr/Green Burrito-Chino,CA","12005 Central Ave, Chino,CA 91710, (909) 628-2787"
