-86.7367474,34.7548199,"Jimmy John's-Madison,AL","7690 Hwy 72 W [Ste 102], Madison,AL, (256) 864-9997"
-88.040833,30.690947,"Jimmy John's-Mobile,AL","62 B S Royal St, Mobile,AL, (251) 432-0360"
-88.2070694,30.686388,"Jimmy John's-Mobile,AL","6920 Airport Blvd, Mobile,AL, (251) 414-5444"
-88.130722,30.687628,"Jimmy John's-Mobile,AL","9 Du Rhu Drive [Ste 320], Mobile,AL 36608, (251) 340-8694"
-86.3107986,32.3796768,"Jimmy John's-Montgomery,AL","130 Commerce St [Ste 100], Montgomery,AL, (334) 676-3803"
-86.1714161,32.3575999,"Jimmy John's-Montgomery,AL","1470 Taylor Rd, Montgomery,AL, (334) 239-7913"
-86.282974,32.35815,"Jimmy John's-Montgomery,AL","1756 Carter Hill Rd, Montgomery,AL, (334) 356-7744"
-86.6027374,33.6213799,"Jimmy John's-Trussville,AL","5431 Patrick Way, Trussville,AL, (205) 655-4104"
-87.5455286,33.2057825,"Jimmy John's-Tuscaloosa,AL","1006 7th Ave, Tuscaloosa,AL, (205) 752-7770"
-87.555321,33.211327,"Jimmy John's-Tuscaloosa,AL","1400 University Blvd [Ste B], Tuscaloosa,AL 35401, (205) 366-3699"
-87.5506067,33.2358212,"Jimmy John's-Tuscaloosa,AL","1875 McFarland Blvd, Tuscaloosa,AL, (205) 752-7714"
-87.5298645,33.1976406,"Jimmy John's-Tuscaloosa,AL","512 15th St East, Tuscaloosa,AL, (205) 349-2636"
-87.545105,33.139854,"Jimmy John's-Tuscaloosa,AL","7402 Hwy 69 South [Ste A], Tuscaloosa,AL, (205) 345-9888"
-87.5683992,33.2063384,"Jimmy John's-Tuscaloosa,AL","815 Lureen B Wallace Blvd, Tuscaloosa,AL, (205) 722-2268"
-86.7930145,33.4463539,"Jimmy John's-Vestavia Hills,AL","1919 Kentucky Ave [Ste 121], Vestavia Hills,AL, (205) 637-0707"
-94.2041058,36.3353752,"Jimmy John's-Bentonville,AR","500 SE Walton Blvd [Ste 12], Bentonville,AR, (479) 250-9999"
-94.218559,36.36319,"Jimmy John's-Bentonville,AR","805 South Walton Street, Bentonville, AR 72712, (479) 254-6700"
-92.4304886,35.0911484,"Jimmy John's-Conway,AR","317 Oak St, Conway,AR, (501) 327-4400"
-92.4716932,35.0864073,"Jimmy John's-Conway,AR","603 Salem Rd, Conway,AR, (501) 329-2200"
-94.1451133,36.1127184,"Jimmy John's-Fayetteville,AR","3379 North College Ave, Fayetteville,AR, (479) 287-4513"
-94.166382,36.066635,"Jimmy John's-Fayetteville,AR","518 West Dickenson, Fayetteville,AR 72701, (479) 571-0600"
-94.342636,35.348572,"Jimmy John's-Fort Smith,AR","8100 Rogers Ave [Ste C], Fort Smith,AR, (479) 434-3242"
-94.4228897,35.3852539,"Jimmy John's-Fort Smith,AR","822 Garrison Ave, Fort Smith,AR, (479) 434-3242"
-93.060387,34.46331,"Jimmy John's-Hot Springs,AR","3801 Central Ave [Ste A], Hot Springs,AR, (501) 525-7827"
-90.6686056,35.8312165,"Jimmy John's-Jonesboro,AR","1319 Stadium Blvd [Ste I], Jonesboro,AR, (870) 932-7827"
-92.4106434,34.7541835,"Jimmy John's-Little Rock,AR","12206 W Markham St [Ste 500], Little Rock,AR, (501) 223-9400"
-92.27668,34.742672,"Jimmy John's-Little Rock,AR","700 S Broadway St, Little Rock,AR, (501) 372-1600"
-92.3798342,36.346778,"Jimmy John's-Mountain Home,AR","650 Market St [Ste 1], Mountain Home,AR, (870) 580-0585"
-92.2224731,34.7887497,"Jimmy John's-North Little Rock,AR","4120 E McCain Blvd, North Little Rock,AR, (501) 945-9500"
-94.1793457,36.3139109,"Jimmy John's-Rogers,AR","2004 Promenade Blvd [Ste 3], Rogers,AR, (479) 202-5000 "
-91.70936,35.25007,"Jimmy John's-Searcy,AR","2301 E Race Ave, Searcy,AR, (501) 268-4444"
-94.177757,36.17543,"Jimmy John's-Springdale,AR","4276 West Sunset, Springdale, AR 72762, (479) 927-0399"
-111.5734577,33.4153951,"Jimmy John's-Apache Junction,AZ","2540 W Apache Trail [Ste 101], Apache Junction,AZ, (480) 288-5555"
-112.2772499,33.4647591,"Jimmy John's-Avondale,AZ","10110 W McDowell Rd [Ste 100], Avondale,AZ, (623) 643-9380"
-112.5565195,33.439425,"Jimmy John's-Buckeye,AZ","818 Watson Rd [ste 101], Buckeye,AZ, (623) 386-1442"
-111.7303864,32.8795581,"Jimmy John's-Casa Grande,AZ","1321 E Florence Blvd [Suite 1], Casa Grande,AZ, (520) 836-6060"
-111.8415693,33.2907247,"Jimmy John's-Chandler,AZ","1055 S Arizona Ave [Ste 1], Chandler,AZ, (480) 963-0000"
-111.8423615,33.3392906,"Jimmy John's-Chandler,AZ","2170 N Arizona Ave, Chandler,AZ, (480) 246-3663"
-111.7954559,33.2800674,"Jimmy John's-Chandler,AZ","2640 E Germann Rd [Suite 4], Chandler,AZ, (480) 786-4444"
-111.8587408,33.2626205,"Jimmy John's-Chandler,AZ","2960 S Alma School Rd [Ste 4], Chandler,AZ, (480) 917-1125"
-111.9000153,33.3055613,"Jimmy John's-Chandler,AZ","3395 W Chandler Blvd [Suite 3], Chandler,AZ, (480) 722-1860"
-111.9715271,33.3168068,"Jimmy John's-Chandler,AZ","800 N 54th St, Chandler,AZ, (480) 785-2323"
-111.6604996,35.1904564,"Jimmy John's-Flagstaff,AZ","1020 S Milton Rd [Ste 103], Flagstaff,AZ, (928) 774-6200"
-111.6498871,35.1980858,"Jimmy John's-Flagstaff,AZ","24 W Rt 66, Flagstaff,AZ, (928) 774-2200"
-111.6419983,35.1917953,"Jimmy John's-Flagstaff,AZ","320 S Regent St [Ste 310], Flagstaff,AZ, (928) 226-8200"
-111.7874985,33.3774414,"Jimmy John's-Gilbert,AZ","1515 N Gilbert Rd [Suite 109], Gilbert,AZ, (480) 497-6800"
-111.7466775,33.2944509,"Jimmy John's-Gilbert,AZ","1981 East Pecos Rd, Gilbert,AZ, (480) 840-3222"
-112.18502,33.65324,"Jimmy John's-Glendale,AZ","18589 North 59th Ave [ste 106], Glendale,AZ, (602) 993-1499"
-112.1851851,33.6107846,"Jimmy John's-Glendale,AZ","5890 W Thunderbird Rd, Glendale,AZ, (602) 507-4893"
-112.2256355,33.6383463,"Jimmy John's-Glendale,AZ","7708 W Bell Rd[Ste 105], Glendale,AZ, (623) 334-3377"
-112.3931732,33.4590683,"Jimmy John's-Goodyear,AZ","1120 N Estrella Pkwy [ste C104], Goodyear,AZ, (623) 932-5760"
-112.3564606,33.4653587,"Jimmy John's-Goodyear,AZ","13824 West McDowell Rd [Suite 108], Goodyear,AZ, (623) 932-9907"
-114.036024,35.2219842,"Jimmy John's-Kingman,AZ","3411 Stockton Hill Rd, Kingman,AZ, (928) 757-7770"
-114.344162,34.4755478,"Jimmy John's-Lake Havasu City,AZ","34 North Lake Havasu Ave [Ste 2], Lake Havasu City,AZ, (928) 505-3278"
-112.165782,33.3776048,"Jimmy John's-Laveen,AZ","4920 W Baseline Rd [ste 111], Laveen,AZ, (602) 368-4999"
-111.684082,33.392643,"Jimmy John's-Mesa,AZ","1229 S Power Rd, Mesa,AZ, (480) 751-6688"
-111.868988,33.393364,"Jimmy John's-Mesa,AZ","1730 W Southern Ave, Mesa,AZ, (480) 833-3332"
-111.6824112,33.4670753,"Jimmy John's-Mesa,AZ","2831 N Power Rd [Ste 101], Mesa,AZ, (480) 830-2222"
-111.8402644,33.3788949,"Jimmy John's-Mesa,AZ","350 W Baseline Rd [Suite 106], Mesa,AZ, (480) 776-8222"
-111.7358755,33.4517954,"Jimmy John's-Mesa,AZ","4401 E McKellips Rd [Ste 104], Mesa,AZ, (480) 981-3333"
-111.6869259,33.3210229,"Jimmy John's-Mesa,AZ","5229 S Power Rd [Ste B108], Mesa,AZ, (480) 279-2442"
-111.8293304,33.4156723,"Jimmy John's-Mesa,AZ","68 E Main St, Mesa,AZ, (480) 649-5555"
-111.3180359,34.2407535,"Jimmy John's-Payson,AZ","303 E Hwy 260, Payson,AZ, (928) 474-2221"
-112.2375056,33.6105701,"Jimmy John's-Peoria,AZ","13875 N 83rd Ave [Ste 100], Peoria,AZ, (623) 773-9219"
-112.2719472,33.7117886,"Jimmy John's-Peoria,AZ","25101 N Lake Pleasant Pkwy, Peoria,AZ, (623) 537-2233"
-112.277336,33.507767,"Jimmy John's-Phoenix,AZ","10045 W Camelback Rd [Ste 100], Phoenix,AZ, (623) 872-2910"
-112.0740578,33.4482153,"Jimmy John's-Phoenix,AZ","11 W Washington [Suite 175], Phoenix,AZ, (602) 688-8170"
-112.0463553,33.5092751,"Jimmy John's-Phoenix,AZ","1650 E Camelback Rd [Suite 175], Phoenix,AZ, (602) 264-1745"
-112.0302811,33.6713257,"Jimmy John's-Phoenix,AZ","20235 N Cave Creek Rd [Ste 109], Phoenix,AZ, (602) 688-8446"
-111.9772656,33.6770533,"Jimmy John's-Phoenix,AZ","21001 N Tatum Blvd [Ste 34-1115], Phoenix,AZ, (480) 321-8052"
-112.12093,33.66662,"Jimmy John's-Phoenix,AZ","2805 W Aqua Fria Fwy [ste 4], Phoenix,AZ, (623) 565-5964"
-111.9871455,33.4793812,"Jimmy John's-Phoenix,AZ","2814 N 44th St [Ste 100], Phoenix,AZ, (602) 396-7443"
-112.0757446,33.4847565,"Jimmy John's-Phoenix,AZ","3110 N Central Ave [Ste 106], Phoenix,AZ, (602) 759-8932"
-112.0108174,33.6404914,"Jimmy John's-Phoenix,AZ","3317 E Bell Rd [ste 1], Phoenix,AZ, (602) 707-6230"
-112.068387,33.6404197,"Jimmy John's-Phoenix,AZ","430 E Bell Rd [Ste 101], Phoenix,AZ, (602) 688-8473"
-111.9792022,33.5984156,"Jimmy John's-Phoenix,AZ","4716 E Cactus Rd, Phoenix,AZ, (602) 710-2281"
-111.9783526,33.4046998,"Jimmy John's-Phoenix,AZ","4740 S 48th St, Phoenix,AZ, (602) 437-1800"
-112.0656433,33.4589462,"Jimmy John's-Phoenix,AZ","620 E Roosevelt St [Ste 124], Phoenix,AZ, (602) 688-8429"
-111.929525,33.655314,"Jimmy John's-Phoenix,AZ","7000 E Mayo Blvd [Suite 1046], Phoenix,AZ, (480) 621-4139"
-112.0462239,33.5398375,"Jimmy John's-Phoenix,AZ","7000 N 16th [Ste 124], Phoenix,AZ, (602) 688-8435"
-112.3395395,34.5904803,"Jimmy John's-Prescott Valley,AZ","3292 Glassford Hill Rd [Ste A], Prescott Valley,AZ, (928) 772-8297"
-111.631706,33.251644,"Jimmy John's-Queen Creek,AZ","20928 E Heritage Loop Rd [Ste 101], Queen Creek,AZ, (480) 420-3353"
-111.5906906,33.1839714,"Jimmy John's-San Tan Valley,AZ","1662 West Hunt Hwy [Ste 103], San Tan Valley,AZ, (480) 409-5003"
-111.886871,33.581041,"Jimmy John's-Scottsdale,AZ","10460 N 90th St [ste 102], Scottsdale,AZ, (480) 285-3101"
-111.8923569,33.6204681,"Jimmy John's-Scottsdale,AZ","14900 N Pima Rd, Scottsdale,AZ, (480) 368-5463"
-111.9247665,33.6264801,"Jimmy John's-Scottsdale,AZ","15425 N Scottsdale Rd, Scottsdale,AZ, (480) 699-0737"
-111.9261836,33.494246,"Jimmy John's-Scottsdale,AZ","4032 North Scottsdale Rd [Ste B], Scottsdale,AZ, (480) 285-1311"
-111.8987198,33.5570379,"Jimmy John's-Scottsdale,AZ","8320 N Hayden Rd, Scottsdale,AZ, (480) 353-2721"
-110.2752914,31.5536957,"Jimmy John's-Sierra Vista,AZ","2270 East Fry Blvd [Ste E11], Sierra Vista,AZ, (520) 439-9999"
-112.3648703,33.6385254,"Jimmy John's-Surprise,AZ","14155 W Bell Rd, Surprise,AZ, (623) 584-4444"
-111.9002856,33.4293949,"Jimmy John's-Tempe,AZ","2000 E Rio Salado Pkwy, Tempe,AZ, (480) 839-2100"
-111.9020102,33.3493336,"Jimmy John's-Tempe,AZ","2010 E Elliot Rd [Ste 103], Tempe,AZ, (480) 374-3600"
-111.9288028,33.3786314,"Jimmy John's-Tempe,AZ","5128 S Rural Rd, Tempe,AZ, (480) 839-3200"
-111.9348874,33.4251811,"Jimmy John's-Tempe,AZ","521 S College Ave [Ste 107], Tempe,AZ, (480) 921-9200"
-111.9401036,33.4234753,"Jimmy John's-Tempe,AZ","680 S Mill Ave [Ste 102], Tempe,AZ, (480) 449-3100"
-111.928727,33.4146354,"Jimmy John's-Tempe,AZ","681 E Apache Blvd [Ste 101B], Tempe,AZ, (480) 839-5200"
-111.9497757,33.3496857,"Jimmy John's-Tempe,AZ","780 W Elliot [Suite 105], Tempe,AZ, (480) 339-8888"
-111.926796,33.3933487,"Jimmy John's-Tempe,AZ","840 E Southern, Tempe,AZ, (480) 839-4800"
-110.9493758,32.1831054,"Jimmy John's-Tucson,AZ","1580 E Tucson Marketplace Blvd, Tucson,AZ, (520) 445-6974"
-110.892807,32.252899,"Jimmy John's-Tucson,AZ","2485 N Swan [Suite 161], Tucson,AZ, (520) 326-5112"
-110.9442825,32.2538528,"Jimmy John's-Tucson,AZ","2575 N Campbell Ave, Tucson,AZ, (520) 881-1010"
-110.9780643,32.2854616,"Jimmy John's-Tucson,AZ","4356  Oracle Rd, Tucson,AZ, (520) 292-9942"
-110.8770128,32.2217752,"Jimmy John's-Tucson,AZ","5411 E Broadway Blvd, Tucson,AZ, (520) 747-8888"
-110.9700546,32.222229,"Jimmy John's-Tucson,AZ","63 E Congress St, Tucson,AZ, (520) 884-0600"
-110.8570862,32.2425652,"Jimmy John's-Tucson,AZ","6310 E Tanque Verde Rd [Suite 100], Tucson,AZ, (520) 298-8255"
-111.012207,32.3400726,"Jimmy John's-Tucson,AZ","7350 N La Cholla Blvd, Tucson,AZ, (520) 469-7827"
-110.956879,32.231033,"Jimmy John's-Tucson,AZ","749 N Park Ave, Tucson,AZ, (520) 206-9999"
-111.091736,32.356459,"Jimmy John's-Tucson,AZ","8260 N Cortaro Rd, Tucson,AZ, (520) 912-4831"
-117.2428055,34.4728317,"Jimmy John's-Apple Valley,CA","12218 Apple Valley Rd [ste 103], Apple Valley,CA, (760) 247-4500"
-117.9267,34.13328,"Jimmy John's-Azusa,CA","1250 W Foothill Blvd [ste A], Azusa,CA, (626) 334-0019"
-118.39872,34.065208,"Jimmy John's-Beverly Hills,CA","168 South Beverly Dr, Beverly Hills,CA, (310) 275-2300"
-121.7458235,37.9615337,"Jimmy John's-Brentwood,CA","5601 Lone Tree Way [ste 130], Brentwood,CA, (925) 308-4634"
-119.0033798,34.2156029,"Jimmy John's-Camarillo,CA","5021 Verdugo Way [Ste 107], Camarillo,CA, (805) 484-4780"
-117.7061395,33.9826461,"Jimmy John's-Chino Hills,CA","4505 Chino Hills Pkwy [Ste B], Chino Hills,CA, (909) 606-6323"
-121.2711,38.66492,"Jimmy John's-Citrus Heights,CA","5410 Sunrise Blvd [ste 2], Citrus Heights,CA, (916) 863-1004"
-117.9312489,33.994614,"Jimmy John's-City of Industry,CA","1552 S Azusa Ave [unit D], City of Industry,CA, (626) 581-1633"
-119.699669,36.838104,"Jimmy John's-Clovis,CA","435 North Clovis Avenue, Clovis, CA 93611, (559) 323-9970"
-122.0582125,37.9792461,"Jimmy John's-Concord,CA","1110 Concord Ave [ste 20], Concord,CA, (925) 270-3482"
-122.025039,37.937248,"Jimmy John's-Concord,CA","785 Oak Grove Rd [Ste G1], Concord,CA, (925) 270-3681"
-117.920118,33.642473,"Jimmy John's-Costa Mesa,CA","1835 Newport Blvd [ste D-153], Costa Mesa,CA, (949) 646-2541"
-117.918785,33.673702,"Jimmy John's-Costa Mesa,CA","2800 Harbor Blvd [Ste B], Costa Mesa,CA, (714) 581-5563"
-117.8236612,34.0045135,"Jimmy John's-Diamond Bar,CA","22438 Golden Springs Dr [ste 110], Diamond Bar,CA, (909) 860-1700"
-118.129716,33.9277487,"Jimmy John's-Downey,CA","12018 Lakewood Blvd, Downey,CA, (562) 401-9500"
-117.4522148,34.1388975,"Jimmy John's-Fontana,CA","16155 Sierra Lakes Pkwy [Ste 110], Fontana,CA, (909) 854-3278"
-117.934885,33.7015466,"Jimmy John's-Fountain Valley,CA","18011 Newhope St [Ste C], Fountain Valley,CA, (714) 432-6700"
-119.8461151,36.8086586,"Jimmy John's-Fresno,CA","3090 W Shaw Ave [Ste 101], Fresno,CA, (559) 275-8000"
-119.774464,36.8507248,"Jimmy John's-Fresno,CA","7730 N 1st St, Fresno,CA, (559) 981-5701"
-117.9244345,33.8588997,"Jimmy John's-Fullerton,CA","1309 S Harbor Blvd, Fullerton,CA, (714) 525-8900"
-117.8896744,33.8743754,"Jimmy John's-Fullerton,CA","505 N State College Blvd, Fullerton,CA, (714) 870-8100"
-119.6730557,36.327688,"Jimmy John's-Hanford,CA","366 North 12th Ave [ste 107], Hanford,CA, (559) 588-7827"
-118.3717128,33.9019381,"Jimmy John's-Hawthorne,CA","5227 W Rosecrans Ave, Hawthorne,CA, (424) 456-7754"
-117.0054441,33.7472917,"Jimmy John's-Hemet,CA","3209 W Florida Ave, Hemet,CA, (951) 652-1010"
-117.98973,33.70194,"Jimmy John's-Huntington Beach,CA","17931 Beach Blvd [ste 102], Huntington Beach,CA, (714) 375-1887"
-118.0249201,33.7299176,"Jimmy John's-Huntington Beach,CA","5942 Edinger Ave [Ste 104], Huntington Beach,CA, (714) 846-8900"
-117.998015,33.730245,"Jimmy John's-Huntington Beach,CA","7451 Edinger Ave [ste 107], Huntington Beach,CA, (714) 892-8500"
-117.9390505,34.1068927,"Jimmy John's-Irvindale,CA","15660 Arrow Hwy, Irvindale,CA, (626) 960-9989"
-117.8259125,33.6873016,"Jimmy John's-Irvine,CA","4199 Campus D [Ste A], Irvine,CA, (949) 726-3021"
-117.7633859,33.6686544,"Jimmy John's-Irvine,CA","6624 Irvine Center Dr, Irvine,CA, (949) 450-0665"
-118.0328,33.85962,"Jimmy John's-La Palma,CA","30 Centerpointe Dr [ste 14], La Palma,CA, (714)-735-8222"
-116.27147,33.70681,"Jimmy John's-La Quinta,CA","79845 Hwy 111, La Quinta,CA, (760) 775-8818"
-117.761772,34.11079,"Jimmy John's-La Verne,CA","2320 Foothills Blvd [Ste C], La Verne,CA, (909) 593-1851"
-117.6614532,33.6707726,"Jimmy John's-Lake Forest,CA","20025 Lake Forest Dr [Ste 102], Lake Forest,CA, (949) 770-4440"
-117.7016296,33.6554947,"Jimmy John's-Lake Forest,CA","24531 Trabuco Rd [Ste G], Lake Forest,CA, (949) 770-3330"
-118.1346674,33.8537297,"Jimmy John's-Lakewood,CA","4995 Candlewood St, Lakewood,CA, (562) 630-6265"
-121.7233913,37.7119131,"Jimmy John's-Livermore,CA","6025 Northfront Rd, Livermore,CA, (925) 960-1270"
-118.197196,33.769893,"Jimmy John's-Long Beach,CA","421 W Broadway [Ste 641], Long Beach,CA, (562) 901-4444"
-118.444948,34.0601438,"Jimmy John's-Los Angeles,CA","1134 Westwood Blvd, Los Angeles,CA, (310) 208-7676"
-118.276575,34.027207,"Jimmy John's-Los Angeles,CA","2700 S Figueroa St [Ste 103], Los Angeles,CA, (213) 746-4760"
-118.2908249,34.0617639,"Jimmy John's-Los Angeles,CA","3150 Wilshire Blvd [Ste 118], Los Angeles,CA, (213) 480-4890"
-118.2570419,34.0533066,"Jimmy John's-Los Angeles,CA","445 S Figueroa  St, Los Angeles,CA, (213) 612-0307"
-118.2574692,34.0473366,"Jimmy John's-Los Angeles,CA","600 W 7th St [Ste 160], Los Angeles,CA, (213) 489-1047"
-118.3431106,34.0980108,"Jimmy John's-Los Angeles,CA","7059 Sunset Blvd, Los Angeles,CA, (323) 460-4040"
-120.084113,36.9746851,"Jimmy John's-Madera,CA","2263 W Cleveland Ave [ste A], Madera,CA, (559) 675-8810"
-121.591667,39.144973,"Jimmy John's-Marysville,CA","904 E St [ste B], Marysville,CA, (530) 763-4144"
-117.1757146,33.6844039,"Jimmy John's-Menifee,CA","30043 Haun Rd, Menifee,CA, (951) 672-0211"
-117.6708973,33.5478976,"Jimmy John's-Mission Viejo,CA","28621 Marguerite Pkwy, Mission Viejo,CA, (949) 364-1940"
-121.0156174,37.6889648,"Jimmy John's-Modesto,CA","1400 Standiford Ave [ste 12], Modesto,CA, (209) 526-1111"
-118.0136541,34.1401649,"Jimmy John's-Monrovia,CA","672 West Huntington Dr [ste 5F], Monrovia,CA, (626) 275-4309"
-118.13062,34.08986,"Jimmy John's-Montrose,CA","221 S 5th St, Montrose,CA, (970) 240-7908"
-118.8653212,34.281192,"Jimmy John's-Moorpark,CA","888 New Los Angeles Ave [Ste B], Moorpark,CA, (805) 517-2919"
-117.276965,33.936695,"Jimmy John's-Moreno Valley,CA","12620 Day St [ste A], Moreno Valley,CA, (951) 413-6531"
-117.19634,33.55379,"Jimmy John's-Murrieta,CA","25296 Madison Ave, Murrieta,CA, (951) 696-7117"
-117.5632248,33.8997192,"Jimmy John's-Norco,CA","1180 Hamner Ave [ste E], Norco,CA, (951) 520-1250"
-118.0738525,33.9179764,"Jimmy John's-Norwalk,CA","12431 Norwalk Blvd [Ste D], Norwalk,CA, (562) 868-1610"
-117.61138,34.0275,"Jimmy John's-Ontario,CA","2550 S Vineyard Ave [ste A], Ontario,CA, (909) 673-0414"
-117.8675919,33.7875175,"Jimmy John's-Orange,CA","130 S Main St [Ste H], Orange,CA, (714) 385-1600"
-117.83642,33.82593,"Jimmy John's-Orange,CA","1500 E Village Way [ste 2115], Orange,CA, (714) 283-3333"
-119.1581554,34.2217982,"Jimmy John's-Oxnard,CA","2170 N Rose Ave, Oxnard,CA, (805) 278-7470"
-116.3994751,33.7247086,"Jimmy John's-Palm Desert,CA","44489 Town Center Way [ste C], Palm Desert,CA, (260) 341-7827"
-118.1488408,34.1459966,"Jimmy John's-Pasadena,CA","10 North Raymond Ave, Pasadena,CA, (626) 356-4441"
-118.1324545,34.1429181,"Jimmy John's-Pasadena,CA","165 S Lake Ave, Pasadena,CA, (626) 583-9092"
-117.2262541,33.8056743,"Jimmy John's-Perris,CA","1870 N Perris Blvd, Perris,CA, (951) 490-0543"
-121.903505,37.6919259,"Jimmy John's-Pleasanton,CA","4825 Hopyard Rd [ste F18], Pleasanton,CA, (925) 416-0224"
-119.0261659,36.0547927,"Jimmy John's-Porterville,CA","700 S Jaye St [Ste B], Porterville,CA, (559) 78104546"
-117.560379,34.1071205,"Jimmy John's-Rancho Cucamonga,CA","11144 Foothill Blvd [ste 110], Rancho Cucamonga,CA, (909) 941-4548"
-117.57614,34.07951,"Jimmy John's-Rancho Cucamonga,CA","9670 Haven Ave [ste 102], Rancho Cucamonga,CA, (909) 481-5700"
-117.2048874,34.0742149,"Jimmy John's-Redlands,CA","27511 San Bernardino Ave [ste 130], Redlands,CA, (909) 435-4499"
-117.46105,33.91227,"Jimmy John's-Riverside,CA","10277 Magnolia Ave, Riverside,CA, (951) 354-2149"
-117.39545,33.95384,"Jimmy John's-Riverside,CA","3747 Central Ave, Riverside,CA, (951) 779-0010"
-117.4948273,33.9047852,"Jimmy John's-Riverside,CA","4270 Riverwalk Pkwy [Ste 122], Riverside,CA, (951) 977-9672"
-122.6769816,38.336039,"Jimmy John's-Rohnert Park,CA","1710 E Cotati Ave, Rohnert Park,CA, (707) 664-8500"
-122.7095094,38.347612,"Jimmy John's-Rohnert Park,CA","6356 Commerce Blvd, Rohnert Park,CA, (707) 584-4500"
-121.253685,38.7447243,"Jimmy John's-Roseville,CA","1927 Douglas Blvd [ste 103], Roseville,CA, (916) 771-5009"
-121.4870709,38.5740246,"Jimmy John's-Sacramento,CA","1350 16th St, Sacramento,CA, (916) 443-1099"
-121.5227509,38.6563835,"Jimmy John's-Sacramento,CA","2731 Del Paso Rd [Ste 100], Sacramento,CA, (916) 419-8616"
-117.262893,34.067005,"Jimmy John's-San Bernardino,CA","1060 E Harriman Pl [Unit C5], San Bernardino,CA, (909) 799-7100"
-117.30746,34.17871,"Jimmy John's-San Bernardino,CA","1725 Northpark Blvd, San Bernardino,CA, (909) 880-0455"
-117.6125633,33.4274013,"Jimmy John's-San Clemente,CA","122 S El Camion Real, San Clemente,CA, (949) 481-6911"
-117.82761,34.11357,"Jimmy John's-San Dimas,CA","1028 W Gladstone St, San Dimas,CA, (909) 305-0027"
-122.3989644,37.7923965,"Jimmy John's-San Francisco,CA","120 Pine St, San Francisco,CA, (415) 362-6200"
-122.4029101,37.7890453,"Jimmy John's-San Francisco,CA","50 Post St, San Francisco,CA, (415) 982-1234"
-121.9497194,37.7635536,"Jimmy John's-San Ramon,CA","159 Market Place, San Ramon,CA, (925) 277-1203"
-117.8856135,33.6950402,"Jimmy John's-Santa Ana,CA","3930 South Bristol St [Ste 106], Santa Ana,CA, (714) 540-4040"
-118.533338,34.425634,"Jimmy John's-Santa Clarita,CA","28257 Newhall Ranch Rd, Santa Clarita,CA, (661) 775-9900"
-122.7135187,38.41824,"Jimmy John's-Santa Rosa,CA","2064 Santa Rosa Ave, Santa Rosa,CA, (707) 528-4100"
-118.0103322,33.8029911,"Jimmy John's-Stanton,CA","7029 Katella Ave, Stanton,CA, (714) 229-3400"
-117.092278,33.482238,"Jimmy John's-Temecula,CA","32389 Temecula Pkwy [ste 130], Temecula,CA, (951) 303-6633"
-117.1499329,33.526741,"Jimmy John's-Temecula,CA","40573 Margarita Rd [Ste B], Temecula,CA, (951) 719-2988"
-118.9079708,34.1723078,"Jimmy John's-Thousand Oaks,CA","320 N Ventu Park Rd [ste 180], Thousand Oaks,CA, (805) 262-0060"
