-82.375793,34.802414,"1343 S Pleasantburg Dr Greenville, SC 29605 (864) 422-1252"
-82.405159,34.887463,"1490 Poinsett Hwy Greenville, SC 29609 (864) 467-0540"
-82.434807,35.34745,"76 Highlands Square Dr Hendersonville, NC 28792 (828) 697-0390"
-82.456184,34.855106,"6175 White Horse Rd Greenville, SC 29611 (864) 269-6744"
-82.588181,34.821278,"6601 Calhoun Memorial Hwy Easley, SC 29640 (864) 306-8177"
-82.651825,34.510273,"4113 Clemson Blvd Anderson, SC 29621 (864) 224-8983"
-82.995682,34.688744,"1640 Sandifer Blvd Seneca, SC 29678 (864) 886-1243"
-85.502289,36.136467,"980 S Jefferson Ave Cookeville, TN 38501 (931) 520-1220"
-86.292984,36.195309,"509 S Cumberland St Lebanon, TN 37087 (615) 453-4767"
-86.382439,35.887215,"2397 Memorial Blvd Murfreesboro, TN 37129 (615) 849-1234"
-86.42968,35.846844,"2181 Old Fort Pkwy Murfreesboro, TN 37129 (615) 904-1803"
-86.504379,35.966286,"593 S Lowry St Smyrna, TN 37167 (615) 220-1876"
-86.59108,36.314304,"387 E Main St Hendersonville, TN 37075 (615) 264-3229"
-86.603317,36.176441,"5656 Old Hickory Blvd Hermitage, TN 37076 (615) 883-5191"
-86.640198,36.182583,"3133 Lebanon Pike Nashville, TN 37214 (615) 874-4190"
-86.650574,36.088993,"1000 Capital Funds Ct Nashville, TN 37217 (615) 360-7766"
-86.683823,36.152382,"622 Mcgavock Pike Nashville, TN 37214 (615) 232-9411"
-86.703041,36.084518,"204 Largo Dr Nashville, TN 37211 (615) 315-9206"
-86.707886,36.327576,"330 Cartwright St Goodlettsville, TN 37072 (615) 855-1750"
-86.711411,36.127308,"1084 Murfreesboro Pike Nashville, TN 37217 (615) 365-4600"
-86.714584,36.256081,"650 Gallatin Pike S Madison, TN 37115 (615) 860-6857"
-86.741241,36.141678,"581 Murfreesboro Pike Nashville, TN 37210 (615) 256-4717"
-86.748886,36.041538,"471 Old Hickory Blvd Brentwood, TN 37027 (615) 331-1760"
-86.755783,36.269398,"3900 Dickerson Pike Nashville, TN 37207 (615) 865-8099"
-86.778534,36.206806,"1504 Hampton St Nashville, TN 37207 (615) 228-1336"
-86.799683,36.151348,"2008 W End Blvd Nashville, TN 37203 (615) 329-8266"
-86.819527,35.947445,"3000 Mallory Ln Franklin, TN 37067 (615) 778-9575"
-86.829109,35.895615,"1020 Riverside Dr Franklin, TN 37064 (615) 599-3766"
-86.858475,36.149891,"5615 Charlotte Pike Nashville, TN 37209 (615) 353-9032"
-86.869644,36.49012,"2540 Memorial Blvd Springfield, TN 37172 (615) 382-7624"
-86.945084,36.055641,"7655 Hwy 70 S Bellevue, TN 37221 (615) 673-8605"
-87.396477,36.553249,"40 Dover Crossing Rd Clarksville, TN 37042 (931) 648-4401"
-89.674072,39.181137,"1 Corvette Dr Litchfield, IL 62056 (217) 324-3300"
-89.908882,38.732136,"830 Edwardsville Rd Troy, IL 62294 (618) 667-3000"
-89.909195,38.421803,"500 S Illinois Belleville, IL 62220 (618) 235-9008"
-89.950813,38.592747,"1360 W Us Highway 50 O Fallon, IL 62269 (618) 632-1460"
-89.952141,38.809067,"300 S Buchanan Edwardsville, IL 62025 (618) 692-1414"
-89.955193,38.776699,"31 Junction Dr Glen Carbon, IL 62034 (618) 655-0570"
-89.983643,38.534336,"1800 N Illinois St Swansea, IL 62226 (618) 277-1822"
-90.027916,38.659737,"9502 Collinsville Rd Collinsville, IL 62234 (618) 344-7848"
-90.098183,38.873756,"41 E Edwardsville Rd Wood River, IL 62095 (618) 254-2098"
-90.122688,38.723637,"3330 Nameoki Rd Granite City, IL 62040 (618) 877-8884"
-90.143463,38.702232,"2163 Madison Ave Granite City, IL 62040 (618) 452-5847"
-90.149216,38.902256,"1649 Washington Ave Alton, IL 62002 (618) 465-0093"
-90.175186,38.890312,"101 Homer M Adams Pkwy Alton, IL 62002 (618) 462-9905"
-90.203026,38.765438,"10866 Lilac Ave Saint Louis, MO 63137 (314) 867-5416"
-90.212723,38.608452,"1807 Gravois Saint Louis, MO 63104 (314) 773-2636"
-90.233223,38.786942,"11830 Lusher Rd Saint Louis, MO 63138 (314) 741-8770"
-90.240555,38.611855,"2163 S Grand Ave Saint Louis, MO 63104 (314) 773-1553"
-90.24604,38.640209,"4111 Lindell Blvd Saint Louis, MO 63108 (314) 652-1649"
-90.251671,38.591473,"3909 Gravois Saint Louis, MO 63116 (314) 776-2553"
-90.262665,38.558022,"5600 S Grand Saint Louis, MO 63111 (314) 351-3686"
-90.273514,38.591393,"4201 S Kingshighway Blvd Saint Louis, MO 63109 (314) 351-0952"
-90.279762,38.771893,"11204 W Florissant Florissant, MO 63033 (314) 831-2530"
-90.287354,38.627136,"1242 Hampton Saint Louis, MO 63139 (314) 644-2547"
-90.29129,38.51125,"2666 Telegraph Rd Saint Louis, MO 63125 (314) 894-8716"
-90.29332,38.548717,"4292 Bayless Saint Louis, MO 63123 (314) 631-4749"
-90.305344,38.468395,"5624 Telegraph Rd Oakville, MO 63129 (314) 846-9770"
-90.308357,38.773693,"4595 Washington St Florissant, MO 63033 (314) 831-0971"
-90.313515,38.801552,"2095 N Hwy 67 Florissant, MO 63033 (314) 831-1928"
-90.315094,38.665115,"6950 Olive Blvd University City, MO 63130 (314) 862-6070"
-90.323822,38.61248,"7520 Manchester Maplewood, MO 63143 (314) 645-4722"
-90.335068,38.499249,"4500 Lemay Ferry Rd Saint Louis, MO 63129 (314) 487-2285"
-90.336067,38.683826,"8307 Page Ave Vinita Park, MO 63130 (314) 429-0228"
-90.339371,38.568192,"7960 Watson Rd Marlborough, MO 63119 (314) 961-6985"
-90.344772,38.729195,"9707 Natural Bridge Berkeley, MO 63134 (314) 423-0244"
-90.346848,38.52153,"5905 S Lindbergh Blvd Saint Louis, MO 63123 (314) 894-2573"
-90.355293,38.780899,"322 Taylor Rd Hazelwood, MO 63042 (314) 895-3322"
-90.359299,38.80825,"158 Howdershell Florissant, MO 63031 (314) 921-1800"
-90.362305,38.700798,"2407 Woodson Overland, MO 63114 (314) 426-0684"
-90.373726,38.438339,"1289 Jeffco Blvd Arnold, MO 63010 (636) 296-2123"
-90.37616,38.507912,"9970 Kennerly Rd Saint Louis, MO 63128 (314) 842-2180"
-90.383446,38.782372,"6100 Howdershell Rd Hazelwood, MO 63042 (314) 895-1716"
-90.3858,38.3692,"1202 Main St Imperial, MO 630522203 (636) 467-2478"
-90.387573,38.556973,"9805 Watson Rd Crestwood, MO 63126 (314) 965-0363"
-90.390915,38.691586,"10460 Page Blvd Saint Louis, MO 63132 (314) 428-6207"
-90.395943,38.735752,"11122 Saint Charles Rock Rd Saint Ann, MO 63074 (314) 739-0039"
-90.400215,38.255302,"1197 Scenic Dr Herculaneum, MO 63048 (636) 479-7241"
-90.401382,38.213497,"899 Veterans Blvd Festus, MO 63028 (636) 931-5561"
-90.428925,38.75346,"12298 Saint Charles Rock Rd Bridgeton, MO 63044 (314) 739-2373"
-90.437042,37.793037,"795 Maple Valley Dr Farmington, MO 63640 (573) 756-8010"
-90.458679,38.761776,"3404 Rider Trail S Earth City, MO 63045 (314) 739-2046"
-90.463509,38.542549,"986 S Hwy Dr Fenton, MO 63026 (636) 326-4084"
-90.490433,38.774384,"1016 S 5th St Saint Charles, MO 63301 (636) 896-8092"
-90.51236,38.817558,"3710 Elm St Saint Charles, MO 63301 (636) 947-4010"
-90.517586,37.880188,"1208 N Desloge St Desloge, MO 63601 (573) 431-5111"
-90.522209,38.476299,"5300 Caroline Dr High Ridge, MO 63049 (636) 376-5924"
-90.532036,38.781506,"1992 Zumbehl Rd Saint Charles, MO 63303 (636) 949-2310"
-90.560936,38.592678,"15354 Manchester Rd Ellisville, MO 63011 (636) 391-7829"
-90.573212,38.79129,"4124 Mexico Rd Saint Peters, MO 63376 (636) 928-8941"
-90.59156,38.748081,"1590 Jungermann Rd Saint Peters, MO 63376 (636) 928-6177"
-90.616241,38.581722,"16590 Manchester Wildwood, MO 63040 (636) 458-2222"
-90.619949,38.795074,"5775 Suemandy Dr Saint Peters, MO 63376 (636) 970-1414"
-90.63443,38.744354,"6096 Mid Rivers Mall Dr Saint Peters, MO 63304 (636) 447-2084"
-90.656921,38.796093,"299 Salt Lick Rd - Suite 100 Saint Peters, MO 63376 (636) 279-6053"
-90.66629,38.696419,"6000 S Highway 94 Weldon Springs, MO 63304 (636) 329-1460"
-90.700195,38.806587,"415 S Main O fallon, MO 63366 (636) 240-7510"
-90.74324,38.744457,"910 Bryan Rd O fallon, MO 63366 (636) 272-7242"
-90.853912,38.811562,"1992 Wentzville Pkwy Wentzville, MO 63385 (636) 332-2277"
-90.863396,30.474874,"28175 Walker Road S Walker, LA 70785 (225) 791-1594"
-90.921814,30.247091,"1703 N Airline Hwy Gonzales, LA 70737 (225) 647-3603"
-90.944008,30.210915,"2123 W Highway 30 Gonzales, LA 70737 (225) 647-6106"
-91.007782,38.53746,"1930 Washington Xing Washington, MO 63090 (636) 390-4671"
-91.021416,38.432194,"101 Bourbeuse River Access Union, MO 63084 (636) 584-8497"
-91.028557,30.542402,"10432 Sullivan Rd Baton Rouge, LA 70818 (225) 262-7665"
-91.034737,30.462244,"13520 Florida Blvd Baton Rouge, LA 70819 (225) 272-4590"
-91.035751,30.410301,"12929 Coursey Blvd Baton Rouge, LA 70816 (225) 752-6684"
-91.055305,30.399858,"11310 Airline Hwy Baton Rouge, LA 70816 (225) 293-0602"
-91.057098,30.433096,"2181 S Sherwood Forest Blvd Baton Rouge, LA 70816 (225) 273-1003"
-91.060959,30.493572,"10982 Greenwell Springs Rd Baton Rouge, LA 70814 (225) 274-2650"
-91.073936,30.368824,"8919 Siegen Lane Baton Rouge, LA 70810 (225) 819-9838"
-91.104202,30.451759,"8110 Florida Blvd Baton Rouge, LA 70806 (225) 925-0004"
-91.108421,30.470768,"7725 Airline Highway Baton Rouge, LA 70815 (225) 248-1644"
-91.12529,30.360844,"9316 Burbank Dr Baton Rouge, LA 70820 (225) 766-1470"
-91.135284,30.552006,"11682 Plank Rd Baton Rouge, LA 70811 (225) 775-0324"
-91.138573,30.444334,"508 S Foster Dr Baton Rouge, LA 70806 (225) 928-4700"
-91.153839,38.821362,"605 N Service Rd Warrenton, MO 63383 (636) 456-8500"
-91.168472,30.473217,"2805 Scenic Highway Baton Rouge, LA 70805 (225) 356-1215"
-91.169456,38.21151,"633 W Springfield Sullivan, MO 63080 (573) 468-2500"
-91.176628,30.418745,"3255 Highland Rd Baton Rouge, LA 70802 (225) 343-6091"
-91.179314,30.521238,"8008 Scenic Hwy Baton Rouge, LA 70807 (225) 774-9775"
-91.226936,30.280603,"24550 Highway 1 Plaquemine, LA 70764 (225) 687-1525"
-91.405731,38.072006,"1112 Oak Hill Ave Cuba, MO 65453 (573) 885-3223"
-93.325218,30.213142,"2484 S Cities Service Hwy Sulphur, LA 70665 (337) 626-1418"
-93.727402,30.097317,"7247 Interstate 10 E Orange, TX 77630 (409) 882-9961"
-93.747322,30.116377,"2900 N 16th St Orange, TX 77630 (409) 883-2661"
-93.828468,30.038223,"2395 Texas Ave Bridge City, TX 77611 (409) 738-3097"
-93.930855,29.933895,"4001 Twin City Hwy Port Arthur, TX 77642 (409) 962-0333"
-93.956337,29.975986,"706 Magnolia Ave Port Neches, TX 77651 (409) 727-2887"
-94.016151,30.142937,"1315 Main St Vidor, TX 77662 (409) 769-0542"
-94.030792,29.914215,"2840 Highway 365 Port Arthur, TX 77640 (409) 722-3022"
-94.087517,30.058504,"590 Washington Blvd Beaumont, TX 77705 (409) 832-4855"
-94.129303,30.070374,"775 S 11th Beaumont, TX 77701 (409) 832-2315"
-94.153877,30.040462,"3885 Interstate 10 S Beaumont, TX 77705 (409) 842-3882"
-94.155663,30.067759,"5601 College Beaumont, TX 77707 (409) 842-9480"
-94.185837,30.176985,"5870 Eastex Fwy Beaumont, TX 77708 (409) 898-0213"
-94.190048,30.133261,"7380 Hwy 105 Beaumont, TX 77713 (409) 898-1948"
-94.198021,30.254299,"190 S Main St Lumberton, TX 77657 (409) 751-4445"
-94.34922,32.169941,"7101 Will Clayton Pkwy Humble, TX 77338 (281) 540-1578"
-94.384689,29.82045,"350 Spur 5 Winnie, TX 77665 (409) 296-3118"
-94.414711,30.775459,"102 N Magnolia St Woodville, TX 75979 (409) 331-1136"
-94.652618,31.621923,"2015 North St Nacogdoches, TX 75965 (936) 568-9690"
-94.6915,29.8516,"22902 Ih 10 Wallisville, TX 77514 (409) 389-2451"
-94.698822,31.318356,"1902 E Denman Ave Lufkin, TX 75901 (936) 634-2011"
-94.721832,32.447388,"507 N Access Rd Longview, TX 75602 (903) 758-1890"
-94.731667,32.540688,"490 E Loop 281 Longview, TX 75605 (903) 758-0193"
-94.749977,32.498932,"722 W Marshall Longview, TX 75601 (903) 234-8898"
-94.75666,31.333166,"1903 W Frank St Lufkin, TX 75904 (936) 634-1985"
-94.775429,29.301395,"920 Seawall Blvd Galveston, TX 77550 (409) 763-4121"
-94.781258,31.18815,"400 N Temple Diboll, TX 75941 (936) 829-3344"
-94.783806,30.073483,"2320 N Main St Liberty, TX 77575 (936) 336-1009"
-94.785072,30.365416,"7019 N Sam Houston Pkwy E Humble, TX 77396 (281) 441-3704"
-94.831322,29.276367,"2300 61st St Galveston, TX 77551 (409) 744-3521"
-94.868027,32.387066,"745 Us Highway 259 N Kilgore, TX 75662 (903) 988-8186"
-94.887001,30.046078,"208 E Highway 90 Dayton, TX 77535 (936) 257-8008"
-94.899689,29.820313,"8832 N Highway 146 Baytown, TX 77520 (281) 383-7363"
-94.926674,29.393164,"2101 9th Ave N Texas City, TX 77590 (409) 948-1481"
-94.930923,30.711153,"313 E Church Livingston, TX 77351 (936) 327-8225"
-94.942749,32.73304,"516 N Wood Gilmer, TX 75644 (903) 843-2665"
-94.949898,29.744474,"2210 N Alexander Baytown, TX 77520 (281) 422-3224"
-94.964127,29.761454,"3601 N Main St Baytown, TX 77521 (281) 837-1046"
-94.977448,29.736252,"900 Decker Dr Baytown, TX 77520 (281) 422-3340"
-94.981628,29.805153,"5107 East Fwy Baytown, TX 77521 (281) 421-2259"
-94.99482,29.498661,"4605 Hwy 146 Bacliff, TX 77518 (281) 339-6789"
-95.015129,29.348232,"7728 Highway 6 Hitchcock, TX 77563 (409) 986-4443"
-95.020836,29.543055,"625 Hwy 146 Kemah, TX 77565 (281) 334-9452"
-95.030602,29.654007,"1018 Highway 146 S La Porte, TX 77571 (281) 470-7060"
-95.031105,29.427902,"2101 Fm 2004 Rd Texas City, TX 77591 (409) 986-7297"
-95.036942,29.648285,"4104 Fairmont Pkwy Pasadena, TX 77504 (281) 998-7663"
-95.057487,29.818935,"302 N Main #3 Highlands, TX 77562 (281) 843-6622"
-95.057579,29.566456,"4457 Nasa Rd 1 Seabrook, TX 77586 (281) 326-4063"
-95.06311,29.888882,"13902 Fm 2100 Crosby, TX 77532 (281) 462-2527"
-95.07415,29.446341,"3815 Gulf Fwy Dickinson, TX 77539 (281) 337-2842"
-95.078659,29.520424,"1908 E Main St League City, TX 77573 (281) 338-9328"
-95.091698,30.340282,"419 S Washington Cleveland, TX 77327 (281) 592-9683"
-95.106728,29.54653,"18003 El Camino Real Houston, TX 77058 (281) 486-5822"
-95.108856,29.573011,"2420 Bay Area Blvd Houston, TX 77058 (281) 286-8107"
-95.110306,29.380096,"13620 Highway 6 Santa Fe, TX 77517 (409) 925-5023"
-95.112747,29.501883,"164 Gulf Fwy S League City, TX 77573 (281) 332-3166"
-95.124146,29.710505,"10 Center St Deer Park, TX 77536 (281) 478-4348"
-95.124283,29.78001,"514 Sheldon Rd Channelview, TX 77530 (281) 452-2918"
-95.124306,29.663815,"7447 Spencer Hwy Pasadena, TX 77505 (281) 479-5889"
-95.145287,29.558634,"418 El Dorado Houston, TX 77598 (281) 286-4816"
-95.160698,29.522562,"3134 Fm 528 Rd Webster, TX 77598 (281) 993-2044"
-95.162567,29.790751,"14643 Woodforest Blvd Houston, TX 77015 (713) 451-8102"
-95.163925,29.998402,"7417 Fm 1960 Rd E Humble, TX 77346 (281) 812-4830"
-95.164642,30.231472,"14699 Us Hwy 59 Splendora, TX 77372 (281) 689-2645"
-95.164703,29.689976,"3333 Red Bluff Pasadena, TX 77503 (713) 473-7232"
-95.177628,29.601048,"11912 Galveston Rd Ste A Houston, TX 77034 (281) 484-7985"
-95.183144,29.806005,"14754 Wallisville Rd Houston, TX 77049 (713) 453-0325"
-95.186378,29.775629,"1051 Uvalde Houston, TX 77015 (713) 453-3138"
-95.187584,29.853903,"8923 E Sam Houston Parkway N Houston, TX 77044 (281) 459-9949"
-95.188148,29.509247,"101 East Parkwood Friendswood, TX 77546 (281) 992-8035"
-95.20089,29.697983,"903 Pasadena Blvd Pasadena, TX 77506 (713) 475-8061"
-95.207123,29.771769,"12777 East Fwy Houston, TX 77015 (713) 450-2403"
-95.210114,29.587328,"11080 Scarsdale Blvd Houston, TX 77089 (281) 484-2324"
-95.211044,30.068394,"2308 Northpark Dr Kingwood, TX 77339 (281) 359-5225"
-95.21212,29.664858,"1503 Spencer Hwy South Houston, TX 77587 (713) 944-1849"
-95.21286,29.764416,"1395 Federal Rd Houston, TX 77015 (713) 455-1818"
-95.216843,30.154148,"20130 Us Hwy 59 New Caney, TX 77357 (281) 399-8988"
-95.219765,29.709044,"221 Richey St Pasadena, TX 77506 (713) 472-5444"
-95.22541,29.588539,"11605 S Sam Houston Pkwy E Houston, TX 77089 (281) 464-3371"
-95.229477,29.546434,"1521 Broadway Pearland, TX 77581 (281) 993-0078"
-95.239235,29.642994,"1072 Edgebrook Houston, TX 77034 (713) 944-9234"
-95.243767,29.419327,"615 S Gordon Alvin, TX 77511 (281) 331-2311"
-95.244339,29.455996,"2805 N Highway 35 Byp Alvin, TX 77511 (281) 331-2505"
-95.262108,29.850422,"9602 Mesa Dr Houston, TX 77078 (713) 633-3584"
-95.263985,31.952074,"1329 S Jackson St Jacksonville, TX 75766 (903) 541-0408"
-95.264389,30.111906,"23183 Fm 1314 Porter, TX 77365 (281) 354-4087"
-95.266426,29.676491,"8000 Howard Houston, TX 77017 (713) 645-3612"
-95.269432,29.658276,"8111 Airport Blvd Houston, TX 77061 (713) 242-0896"
-95.277298,29.547134,"3426 Main St Ste 102 Pearland, TX 77581 (281) 485-4840"
-95.285576,29.620636,"10004 Telephone Houston, TX 77075 (713) 991-2597"
-95.29184,29.685379,"7545 Park Place Blvd Houston, TX 77087 (713) 643-5888"
-95.292351,29.778093,"7525 East Fwy Houston, TX 77020 (713) 673-7525"
-95.300842,29.887188,"8055 N Sam Houston Pkwy West Houston, TX 77064 (281) 894-2638"
-95.300842,29.887188,"2277 W Sam Houston Pkwy N Houston, TX 77043 (713) 827-7618"
-95.300842,32.330902,"1703 S Broadway Ave Tyler, TX 75701 (903) 592-8841"
-95.301895,29.847542,"9424 Homestead Houston, TX 77016 (713) 631-7370"
-95.303268,29.74457,"1217 Wayside Dr Houston, TX 77011 (713) 928-6095"
-95.306953,32.273922,"6915 S Broadway Ave Tyler, TX 75703 (903) 939-9632"
-95.308655,30.004215,"7810 Fm 1960 Rd W Humble, TX 77338 (281) 548-7374"
-95.316521,29.715307,"5850 Gulf Fwy Houston, TX 77023 (713) 923-2188"
-95.321205,29.692902,"6060 Long Dr Houston, TX 77087 (713) 242-7069"
-95.329521,29.734159,"801 Telephone Rd Houston, TX 77023 (713) 926-6437"
-95.331184,29.560139,"2702 Reid Blvd Pearland, TX 77581 (281) 485-6669"
-95.331917,29.948284,"15819 John F Kennedy Blvd Houston, TX 77032 (281) 987-8316"
-95.33638,29.666601,"5715 Bellfort Ave Houston, TX 77033 (713) 733-0496"
-95.342781,29.846275,"9302 Jensen Houston, TX 77093 (713) 692-3013"
-95.343338,32.353645,"121 N Northwest Loop 323 Tyler, TX 75702 (903) 596-7739"
-95.35154,29.87085,"2218 Little York Houston, TX 77093 (713) 697-3813"
-95.355835,29.902328,"3907 Aldine Mail Route Rd Houston, TX 77039 (281) 442-2477"
-95.364723,29.702187,"3601 Old Spanish Trail Houston, TX 77021 (713) 747-1046"
-95.376083,28.980623,"2101 N Brazosport Blvd Freeport, TX 77541 (979) 233-1011"
-95.3765,29.8283,"94 E Crosstimbers Houston, TX 77022 (713) 694-4956"
-95.380928,30.027271,"21510 Aldine Westfield Humble, TX 77338 (281) 443-3562"
-95.382065,29.733433,"4403 Fannin Houston, TX 77004 (713) 527-9065"
-95.382568,29.813353,"2901 Airline Dr Houston, TX 77009 (713) 862-6643"
-95.38488,29.863785,"7045 Airline Dr Houston, TX 77076 (713) 692-0555"
-95.385933,29.939182,"739 N Sam Houston Pky Houston, TX 77060 (281) 405-8140"
-95.386238,29.657995,"2709 Reed Rd Houston, TX 77051 (713) 264-0832"
-95.391418,29.744356,"3220 Montrose Houston, TX 77006 (713) 520-0634"
-95.3983,29.75746,"3110 W Dallas Houston, TX 77019 (713) 942-9524"
-95.399475,29.481848,"17502 Hwy 6 Manvel, TX 77578 (281) 489-3533"
-95.403229,30.297365,"3595 S Loop 336 E Conroe, TX 77301 (936) 539-3814"
-95.406158,29.919018,"11234 Airline Houston, TX 77037 (281) 448-6939"
-95.408478,30.071068,"25520 Aldine Westfield Rd Spring, TX 77373 (281) 528-0791"
-95.409599,29.76988,"909 Shepherd Dr Houston, TX 77007 (713) 861-0335"
-95.410294,29.803904,"2001 N Shepherd Houston, TX 77008 (713) 864-7455"
-95.41082,29.844687,"5410 N Shepherd Dr Houston, TX 77091 (713) 694-7394"
-95.41214,29.950087,"251 Greens Rd Houston, TX 77060 (281) 876-2714"
-95.412277,29.869398,"7502 N Shepherd Houston, TX 77088 (713) 694-3248"
-95.417519,29.689962,"8767 S Main Houston, TX 77025 (713) 661-5665"
-95.4201,30.0236,"607 Fm 1960 E Houston, TX 77073 (281) 821-6077"
-95.420822,29.019411,"1041 W Plantation Clute, TX 77531 (979) 265-5190"
-95.422569,29.165489,"839 E Mulberry St Angleton, TX 77515 (979) 849-0057"
-95.423103,29.980988,"14775 North Fwy Houston, TX 77090 (281) 875-1644"
-95.426476,29.734209,"3302 Richmond Ave Houston, TX 77098 (713) 522-7890"
-95.428642,29.897861,"1765 W Mt Houston Rd Houston, TX 77038 (281) 445-3911"
-95.429733,29.817892,"3425 Ella Blvd Houston, TX 77018 (713) 681-2523"
-95.42981,29.801865,"1812 Ella Blvd Houston, TX 77008 (713) 863-7495"
-95.432,30.0209,"1602 Fm 1960 Rd W Houston, TX 77090 (281) 444-7386"
-95.433441,30.053095,"19715 Holzwarth Spring, TX 77388 (281) 355-1258"
-95.439919,29.706205,"3908 Bellaire Blvd Houston, TX 77025 (713) 664-6919"
-95.442276,30.125324,"25060 Interstate 45 Spring, TX 77386 (281) 367-2188"
-95.442955,29.613546,"4400 W Fuqua Houston, TX 77045 (713) 433-9510"
-95.448997,29.53816,"Q2331 S Highway 6 Fresno, TX 77545 (281) 431-3833"
-95.449005,30.208439,"9300 Hwy 242 Conroe, TX 77385 (936) 271-3277"
-95.452766,29.046249,"165 Oyster Creek Dr Lake Jackson, TX 77566 (979) 297-6468"
-95.453896,30.167799,"1250 Lake Woodlands Dr The Woodlands, TX 77380 (281) 363-4143"
-95.455513,29.747108,"4550 San Felipe Houston, TX 77027 (713) 626-5771"
-95.458488,29.935823,"10742 Veterans Memorial Houston, TX 77038 (281) 999-1555"
-95.459206,29.819777,"3402 Mangum Houston, TX 77092 (713) 681-9650"
-95.46286,29.67074,"4920 W Bellfort St Houston, TX 77035 (713) 728-5856"
-95.467888,29.783535,"7699 Katy Fwy Houston, TX 77024 (713) 956-5777"
-95.467918,29.70277,"10901 Bellaire Houston, TX 77072 (281) 498-1352"
-95.469711,30.314619,"1184 W Dallas St Conroe, TX 77301 (936) 539-3837"
-95.470032,29.590057,"16310 S Post Oak Rd Houston, TX 77053 (281) 437-5516"
-95.472939,29.841404,"5316 Antoine Houston, TX 77091 (713) 686-3801"
-95.475777,30.070667,"3842 Fm 2920 Spring, TX 77388 (281) 651-9815"
